age,weight,mane_color,health,alpha
21,188.011,Blonde with Dark Tips,Great,0
28,176.378,Dark Brown,Excelent,0
23,189.538,Blonde with Dark Tips,Excelent,0
17,173.001,Blonde with Dark Tips,Good,0
8,220.265,Reddish-Brown,Good,0
5,223.029,Blonde,Good,0
22,213.413,Blonde with Dark Tips,Great,0
9,187.948,Blonde,Great,0
8,212.932,Black,Excelent,0
18,188.94,Blonde,Great,0
17,201.186,Blonde with Dark Tips,Good,0
10,220.148,Blonde,Good,0
16,184.122,Blonde with Dark Tips,Great,0
8,224.94,Dark Brown,Excelent,0
18,178.521,Blonde,Poor,0
19,212.728,Sandy,Great,0
15,200.318,Sandy,Good,0
18,220.711,Dark Brown,Great,0
10,183.641,Sandy,Poor,0
21,207.319,Blonde with Dark Tips,Great,0
3,218.349,Sandy,Excelent,0
9,210.264,Blonde,Great,0
25,184.008,Blonde,Great,0
30,177.433,Blonde with Dark Tips,Great,0
27,224.027,Blonde with Dark Tips,Great,0
5,209.715,Blonde,Poor,0
7,185.584,Dark Brown,Good,0
5,185.324,Dark Brown,Good,0
26,170.136,Reddish-Brown,Great,0
28,213.208,Black,Excelent,0
27,195.599,Blonde,Great,0
6,181.375,Dark Brown,Great,0
27,220.166,Dark Brown,Good,0
9,212.372,Blonde with Dark Tips,Poor,0
29,172.79,Blonde,Poor,0
12,170.347,Blonde,Good,0
23,190.684,Dark Brown,Great,0
8,210.999,Blonde with Dark Tips,Excelent,0
15,218.204,Blonde with Dark Tips,Good,0
11,207.825,Blonde,Great,0
7,213.285,Sandy,Good,0
22,197.28,Blonde,Great,0
6,181.429,Dark Brown,Great,0
25,225.955,Blonde,Poor,0
30,174.329,Blonde,Good,0
15,170.802,Blonde with Dark Tips,Great,0
30,180.795,Dark Brown,Excelent,0
22,203.341,Blonde,Excelent,0
25,212.868,Blonde with Dark Tips,Good,0
26,201.011,Reddish-Brown,Good,0
3,210.578,Black,Good,0
4,219.416,Blonde,Great,0
1,226.368,Reddish-Brown,Excelent,0
30,209.09,Blonde,Poor,0
21,195.098,Sandy,Good,0
10,223.303,Sandy,Good,0
6,194.884,Blonde,Great,0
2,219.683,Blonde,Poor,0
5,195.485,Sandy,Good,0
8,205.811,Sandy,Great,0
22,227.569,Blonde with Dark Tips,Excelent,0
5,187.969,Sandy,Good,0
18,193.298,Sandy,Good,0
11,215.878,Blonde,Excelent,0
9,194.164,Sandy,Excelent,0
7,216.467,Black,Poor,0
19,210.977,Dark Brown,Poor,0
8,179.59,Sandy,Excelent,0
26,226.852,Sandy,Poor,0
30,191.673,Blonde,Poor,0
5,221.046,Blonde with Dark Tips,Great,0
9,172.953,Blonde,Good,0
4,221.474,Sandy,Excelent,0
28,213.335,Blonde,Good,0
26,170.858,Blonde with Dark Tips,Excelent,0
15,206.188,Blonde with Dark Tips,Great,0
7,177.837,Blonde with Dark Tips,Good,0
22,208.361,Blonde with Dark Tips,Great,0
30,222.965,Black,Great,0
30,203.301,Dark Brown,Great,0
4,181.247,Dark Brown,Great,0
13,220.493,Reddish-Brown,Good,0
10,186.532,Blonde,Great,0
1,180.172,Sandy,Great,0
22,195.943,Sandy,Excelent,0
23,227.883,Black,Great,0
19,179.979,Black,Great,0
12,170.433,Reddish-Brown,Great,0
12,199.438,Blonde,Great,0
1,170.291,Blonde,Excelent,0
20,209.814,Reddish-Brown,Excelent,0
18,195.602,Sandy,Great,0
23,218.023,Blonde with Dark Tips,Excelent,0
23,226.331,Dark Brown,Poor,0
25,209.252,Blonde,Great,0
10,173.151,Blonde,Great,0
10,200.596,Blonde with Dark Tips,Great,0
12,185.187,Blonde,Good,0
28,192.108,Reddish-Brown,Great,0
16,189.296,Blonde,Excelent,0
12,219.321,Sandy,Great,0
23,200.888,Blonde,Good,0
23,211.974,Blonde,Good,0
23,201.221,Blonde,Great,0
24,220.357,Blonde with Dark Tips,Great,0
12,185.073,Blonde with Dark Tips,Excelent,0
30,218.284,Blonde with Dark Tips,Poor,0
17,229.385,Blonde with Dark Tips,Great,0
21,210.25,Dark Brown,Good,0
20,185.74,Blonde,Good,0
19,199.152,Dark Brown,Excelent,0
21,170.281,Sandy,Great,0
1,183.54,Blonde,Great,0
26,189.551,Dark Brown,Poor,0
4,198.544,Reddish-Brown,Poor,0
22,192.279,Black,Excelent,0
13,181.555,Black,Great,0
17,186.434,Blonde with Dark Tips,Great,0
28,200.09,Blonde,Good,0
1,213.951,Dark Brown,Good,0
9,208.728,Blonde,Good,0
25,216.264,Blonde,Good,0
25,201.681,Black,Great,0
24,174.142,Sandy,Great,0
23,176.69,Sandy,Great,0
7,202.632,Reddish-Brown,Good,0
5,212.508,Blonde,Good,0
2,228.523,Sandy,Great,0
11,229.617,Blonde with Dark Tips,Poor,0
12,175.883,Blonde with Dark Tips,Good,0
6,184.191,Dark Brown,Great,0
4,220.521,Reddish-Brown,Good,0
20,222.382,Sandy,Poor,0
21,191.451,Blonde,Excelent,0
1,222.133,Blonde with Dark Tips,Excelent,0
26,187.134,Dark Brown,Great,0
1,220.522,Black,Excelent,0
13,182.882,Black,Poor,0
1,227.644,Sandy,Good,0
2,179.123,Sandy,Good,0
18,226.998,Blonde,Great,0
17,177.882,Blonde with Dark Tips,Great,0
13,227.322,Blonde,Excelent,0
26,207.667,Blonde,Excelent,0
13,211.58,Blonde,Poor,0
8,178.875,Blonde,Poor,0
30,181.776,Blonde,Excelent,0
23,216.511,Blonde,Good,0
19,174.713,Blonde,Great,0
16,190.206,Blonde,Excelent,0
24,174.784,Reddish-Brown,Excelent,0
28,214.675,Blonde with Dark Tips,Good,0
5,204.862,Blonde,Good,0
15,188.736,Dark Brown,Good,0
24,218.838,Blonde,Poor,0
2,171.593,Sandy,Excelent,0
12,197.238,Blonde,Great,0
30,212.596,Blonde,Excelent,0
23,218.522,Blonde with Dark Tips,Poor,0
11,229.571,Reddish-Brown,Good,0
14,214.869,Blonde,Poor,0
27,224.153,Blonde with Dark Tips,Excelent,0
16,213.47,Blonde with Dark Tips,Excelent,0
30,210.808,Black,Good,0
7,209.995,Dark Brown,Good,0
22,175.074,Sandy,Poor,0
17,192.12,Blonde,Good,0
6,218.821,Black,Good,0
21,180.351,Blonde,Excelent,0
5,220.296,Dark Brown,Excelent,0
21,210.067,Dark Brown,Good,0
6,209.561,Blonde,Great,0
12,199.19,Blonde,Great,0
9,211.913,Reddish-Brown,Great,0
19,192.612,Sandy,Good,0
19,178.639,Sandy,Good,0
16,207.347,Blonde with Dark Tips,Great,0
15,190.296,Blonde,Good,0
27,225.249,Blonde,Good,0
7,184.057,Reddish-Brown,Great,0
23,188.263,Dark Brown,Great,0
26,204.222,Sandy,Poor,0
18,214.98,Sandy,Poor,0
20,177.779,Blonde with Dark Tips,Great,0
17,216.809,Blonde,Great,0
16,173.341,Blonde,Excelent,0
11,206.6,Blonde,Good,0
27,190.343,Blonde with Dark Tips,Great,0
16,191.348,Sandy,Good,0
5,175.903,Sandy,Great,0
9,195.529,Blonde,Poor,0
24,171.104,Reddish-Brown,Great,0
26,182.772,Sandy,Good,0
18,225.326,Blonde with Dark Tips,Excelent,0
15,170.995,Blonde with Dark Tips,Excelent,0
28,204.547,Blonde with Dark Tips,Great,0
2,212.831,Blonde,Excelent,0
9,222.937,Blonde with Dark Tips,Poor,0
17,208.562,Dark Brown,Great,0
21,228.353,Blonde with Dark Tips,Excelent,0
4,212.16,Reddish-Brown,Excelent,0
30,209.256,Sandy,Great,0
29,183.479,Dark Brown,Great,0
2,171.705,Blonde,Excelent,0
25,201.486,Blonde,Great,0
11,228.493,Dark Brown,Excelent,0
17,190.579,Sandy,Excelent,0
26,203.635,Blonde,Great,0
3,207.04,Blonde with Dark Tips,Great,0
16,218.036,Blonde with Dark Tips,Poor,0
30,213.238,Reddish-Brown,Great,0
1,208.488,Sandy,Great,0
1,221.093,Blonde,Good,0
1,219.949,Dark Brown,Good,0
22,194.586,Sandy,Poor,0
16,175.399,Blonde,Excelent,0
14,186.785,Sandy,Excelent,0
28,185.687,Blonde with Dark Tips,Good,0
12,223.399,Blonde,Good,0
29,195.301,Blonde with Dark Tips,Great,0
13,192.999,Sandy,Poor,0
12,202.355,Blonde,Good,0
10,216.636,Blonde with Dark Tips,Poor,0
25,224.768,Reddish-Brown,Poor,0
27,221.615,Sandy,Excelent,0
25,229.971,Black,Excelent,0
22,184.726,Black,Poor,0
4,180.71,Reddish-Brown,Great,0
8,215.656,Blonde,Great,0
1,221.366,Blonde with Dark Tips,Great,0
28,229.373,Blonde with Dark Tips,Good,0
24,190.106,Blonde with Dark Tips,Great,0
6,205.575,Blonde,Good,0
21,174.495,Blonde,Great,0
1,202.396,Reddish-Brown,Excelent,0
9,227.214,Blonde,Great,0
22,209.749,Blonde,Great,0
30,189.411,Blonde with Dark Tips,Great,0
27,190.165,Sandy,Excelent,0
30,219.408,Blonde,Great,0
17,183.34,Black,Great,0
26,193.86,Blonde with Dark Tips,Poor,0
3,175.292,Reddish-Brown,Excelent,0
28,220.893,Blonde with Dark Tips,Great,0
24,228.912,Reddish-Brown,Good,0
25,214.752,Dark Brown,Good,0
17,219.287,Blonde,Great,0
21,176.687,Black,Good,0
12,227.694,Blonde,Poor,0
28,206.726,Dark Brown,Great,0
12,193.092,Black,Excelent,0
29,175.418,Dark Brown,Poor,0
29,177.957,Sandy,Great,0
8,194.262,Black,Great,0
12,198.653,Sandy,Great,0
30,201.622,Black,Great,0
3,211.174,Sandy,Excelent,0
25,210.725,Dark Brown,Excelent,0
8,211.054,Black,Excelent,0
22,196.729,Blonde with Dark Tips,Great,0
11,226.24,Reddish-Brown,Great,0
6,173.662,Blonde,Great,0
21,184.702,Sandy,Excelent,0
22,208.339,Dark Brown,Excelent,0
24,184.381,Blonde,Good,0
11,209.823,Blonde,Great,0
6,202.329,Reddish-Brown,Excelent,0
3,210.15,Reddish-Brown,Good,0
23,181.533,Sandy,Great,0
28,213.391,Blonde with Dark Tips,Excelent,0
5,188.283,Reddish-Brown,Poor,0
21,216.941,Blonde with Dark Tips,Good,0
21,182.082,Black,Good,0
12,191.435,Blonde,Excelent,0
19,217.713,Reddish-Brown,Poor,0
1,194.706,Black,Excelent,0
6,193.507,Dark Brown,Excelent,0
7,225.846,Blonde,Great,0
28,223.378,Blonde,Good,0
7,207.727,Blonde,Good,0
17,189.93,Blonde,Good,0
19,189.862,Sandy,Poor,0
25,179.564,Dark Brown,Good,0
17,191.681,Black,Poor,0
23,202.865,Black,Great,0
30,185.961,Sandy,Great,0
18,197.598,Sandy,Great,0
12,193.362,Blonde,Excelent,0
7,221.064,Sandy,Poor,0
14,202.79,Blonde,Excelent,0
5,184.45,Sandy,Great,0
20,217.355,Sandy,Poor,0
26,173.769,Blonde,Great,0
3,216.654,Sandy,Poor,0
13,193.752,Blonde with Dark Tips,Great,0
10,199.854,Dark Brown,Excelent,0
13,222.67,Blonde with Dark Tips,Great,0
7,184.609,Blonde with Dark Tips,Great,0
24,197.918,Blonde with Dark Tips,Excelent,0
29,171.961,Sandy,Good,0
12,175.839,Sandy,Great,0
2,208.129,Dark Brown,Excelent,0
27,182.956,Sandy,Excelent,0
10,189.79,Reddish-Brown,Good,0
3,186.52,Blonde with Dark Tips,Great,0
16,206.384,Reddish-Brown,Excelent,0
8,221.505,Sandy,Excelent,0
17,199.801,Sandy,Excelent,0
20,191.829,Blonde with Dark Tips,Good,0
7,210.95,Black,Great,0
26,223.108,Dark Brown,Great,0
8,173.55,Sandy,Good,0
25,221.853,Sandy,Poor,0
25,211.945,Sandy,Excelent,0
26,182.276,Blonde,Good,0
29,208.894,Dark Brown,Excelent,0
12,226.887,Reddish-Brown,Great,0
16,202.632,Blonde,Excelent,0
23,214.907,Blonde with Dark Tips,Great,0
11,201.733,Sandy,Great,0
13,170.708,Sandy,Excelent,0
3,214.981,Sandy,Poor,0
8,219.849,Sandy,Good,0
24,229.987,Dark Brown,Poor,0
19,202.699,Black,Poor,0
11,206.353,Blonde,Good,0
26,220.452,Blonde,Excelent,0
22,221.962,Reddish-Brown,Great,0
21,186.856,Reddish-Brown,Great,0
18,202.587,Blonde,Great,0
11,218.634,Blonde,Excelent,0
16,187.472,Reddish-Brown,Poor,0
8,219.407,Reddish-Brown,Excelent,0
3,185.94,Black,Good,0
17,207.844,Blonde,Great,0
12,205.598,Sandy,Great,0
2,177.335,Dark Brown,Great,0
27,215.276,Reddish-Brown,Good,0
15,215.361,Blonde with Dark Tips,Poor,0
22,209.552,Sandy,Great,0
9,187.152,Sandy,Excelent,0
24,185.593,Reddish-Brown,Good,0
9,175.063,Blonde with Dark Tips,Poor,0
2,193.353,Reddish-Brown,Poor,0
5,193.747,Blonde,Good,0
18,192.022,Sandy,Good,0
26,194.856,Blonde,Great,0
11,224.312,Sandy,Great,0
18,203.123,Blonde with Dark Tips,Excelent,0
21,178.877,Blonde with Dark Tips,Poor,0
2,200.475,Blonde,Good,0
13,171.735,Blonde,Good,0
10,188.513,Black,Great,0
24,188.684,Blonde,Excelent,0
16,213.17,Blonde,Good,0
27,195.145,Dark Brown,Great,0
19,172.227,Sandy,Excelent,0
22,191.874,Sandy,Good,0
3,177.063,Reddish-Brown,Great,0
27,222.343,Blonde,Good,0
27,185.345,Blonde,Good,0
19,220.281,Sandy,Excelent,0
19,172.173,Reddish-Brown,Great,0
6,210.865,Reddish-Brown,Excelent,0
16,205.72,Sandy,Excelent,0
20,180.566,Sandy,Great,0
11,175.921,Sandy,Good,0
22,176.976,Dark Brown,Great,0
20,174.669,Blonde with Dark Tips,Poor,0
2,225.298,Blonde,Poor,0
1,176.665,Sandy,Good,0
4,224.475,Blonde,Great,0
16,170.893,Blonde,Great,0
21,221.355,Sandy,Great,0
4,177.006,Dark Brown,Good,0
1,197.978,Sandy,Good,0
26,172.414,Blonde with Dark Tips,Great,0
1,194.678,Blonde with Dark Tips,Poor,0
24,198.402,Dark Brown,Great,0
9,193.2,Sandy,Good,0
15,170.142,Dark Brown,Great,0
18,187.944,Blonde,Good,0
25,212.289,Black,Good,0
6,224.274,Sandy,Great,0
30,187.229,Blonde,Great,0
30,182.016,Sandy,Excelent,0
13,216.642,Sandy,Good,0
22,211.931,Blonde,Great,0
25,220.167,Sandy,Excelent,0
27,178.584,Blonde,Good,0
20,219.603,Blonde,Good,0
12,210.894,Blonde,Great,0
24,225.817,Blonde,Excelent,0
19,185.302,Blonde,Great,0
9,189.274,Blonde with Dark Tips,Excelent,0
28,172.795,Blonde,Good,0
7,198.795,Sandy,Great,0
1,224.153,Blonde,Good,0
25,223.57,Blonde,Excelent,0
7,171.51,Blonde,Great,0
12,216.215,Dark Brown,Good,0
18,213.684,Blonde,Good,0
14,177.994,Blonde,Great,0
4,178.472,Blonde with Dark Tips,Excelent,0
17,221.134,Black,Excelent,0
11,196.066,Reddish-Brown,Good,0
19,185.549,Blonde,Poor,0
21,189.636,Black,Poor,0
3,179.751,Blonde,Great,0
14,183.188,Blonde with Dark Tips,Good,0
20,212.12,Dark Brown,Poor,0
21,197.382,Blonde with Dark Tips,Great,0
14,226.896,Black,Great,0
20,225.894,Blonde,Excelent,0
22,174.308,Black,Excelent,0
3,225.687,Blonde,Great,0
23,214.962,Blonde with Dark Tips,Great,0
21,183.192,Sandy,Poor,0
16,184.196,Blonde with Dark Tips,Great,0
7,206.062,Sandy,Good,0
22,223.602,Blonde with Dark Tips,Good,0
1,225.823,Blonde with Dark Tips,Excelent,0
9,184.051,Blonde with Dark Tips,Great,0
2,179.666,Black,Great,0
23,202.178,Reddish-Brown,Poor,0
2,215.132,Blonde with Dark Tips,Excelent,0
26,216.193,Blonde,Great,0
11,209.358,Blonde with Dark Tips,Great,0
21,190.395,Sandy,Good,0
19,200.343,Sandy,Good,0
28,202.003,Reddish-Brown,Good,0
6,225.814,Blonde,Excelent,0
17,226.036,Reddish-Brown,Good,0
14,170.991,Black,Good,0
20,192.731,Blonde,Good,0
15,186.489,Blonde,Good,0
3,205.589,Sandy,Excelent,0
6,195.819,Blonde with Dark Tips,Good,0
26,181.084,Blonde,Great,0
20,223.097,Blonde,Excelent,0
25,184.282,Reddish-Brown,Good,0
18,206.807,Black,Excelent,0
14,170.562,Dark Brown,Great,0
18,204.726,Blonde with Dark Tips,Great,0
1,229.024,Blonde with Dark Tips,Great,0
3,208.244,Sandy,Great,0
19,173.369,Blonde,Great,0
1,192.188,Black,Great,0
23,201.677,Black,Good,0
16,184.884,Blonde with Dark Tips,Great,0
18,225.28,Dark Brown,Good,0
22,178.826,Blonde with Dark Tips,Good,0
21,197.577,Blonde,Great,0
8,181.172,Blonde with Dark Tips,Great,0
19,185.987,Blonde with Dark Tips,Excelent,0
8,204.293,Blonde,Good,0
10,199.399,Blonde with Dark Tips,Excelent,0
21,194.672,Sandy,Excelent,0
13,172.62,Blonde,Good,0
2,209.949,Black,Great,0
27,224.873,Blonde,Excelent,0
24,203.437,Blonde with Dark Tips,Poor,0
12,194.527,Sandy,Great,0
1,183.77,Blonde,Good,0
25,194.89,Sandy,Great,0
13,187.208,Dark Brown,Good,0
11,208.479,Blonde with Dark Tips,Great,0
22,221.413,Sandy,Poor,0
20,220.163,Dark Brown,Excelent,0
26,213.362,Reddish-Brown,Excelent,0
20,185.535,Reddish-Brown,Great,0
1,219.884,Blonde,Good,0
25,226.633,Reddish-Brown,Great,0
13,220.916,Blonde with Dark Tips,Great,0
6,212.634,Blonde,Good,0
13,223.545,Blonde with Dark Tips,Good,0
26,228.377,Blonde,Poor,0
8,203.854,Reddish-Brown,Excelent,0
28,196.711,Sandy,Excelent,0
1,202.531,Dark Brown,Good,0
6,189.865,Blonde with Dark Tips,Great,0
9,182.103,Blonde,Great,0
11,179.985,Blonde,Great,0
6,227.553,Blonde with Dark Tips,Great,0
18,186.56,Sandy,Great,0
18,225.231,Blonde,Poor,0
12,188.974,Blonde,Great,0
8,228.607,Blonde,Excelent,0
28,213.379,Sandy,Great,0
15,174.809,Blonde,Poor,0
7,175.129,Black,Great,0
3,176.858,Black,Poor,0
19,207.037,Blonde,Poor,0
14,217.0,Sandy,Good,0
10,199.27,Dark Brown,Excelent,0
7,219.703,Blonde,Good,0
4,207.406,Blonde,Excelent,0
1,175.865,Reddish-Brown,Excelent,0
4,184.193,Blonde,Great,0
18,184.336,Blonde,Great,0
3,215.723,Blonde,Good,0
10,187.277,Reddish-Brown,Good,0
20,217.023,Reddish-Brown,Great,0
24,197.451,Blonde,Poor,0
30,206.757,Sandy,Good,0
8,172.921,Blonde,Poor,0
20,210.439,Blonde with Dark Tips,Good,0
27,222.839,Blonde with Dark Tips,Poor,0
12,189.763,Sandy,Great,0
25,175.799,Blonde,Poor,0
6,179.754,Blonde,Excelent,0
11,205.56,Blonde with Dark Tips,Good,0
20,225.836,Blonde,Great,0
15,206.014,Blonde,Poor,0
19,218.589,Blonde,Great,0
17,190.292,Black,Good,0
6,214.173,Blonde with Dark Tips,Good,0
6,215.066,Blonde,Good,0
15,219.966,Blonde,Good,0
28,218.03,Reddish-Brown,Good,0
29,225.123,Blonde,Excelent,0
6,225.446,Sandy,Great,0
18,200.174,Blonde,Excelent,0
13,193.262,Blonde,Excelent,0
18,195.185,Blonde with Dark Tips,Excelent,0
21,205.78,Blonde with Dark Tips,Excelent,0
20,207.463,Blonde,Excelent,0
6,229.813,Blonde,Good,0
21,207.873,Blonde,Good,0
12,174.233,Blonde with Dark Tips,Great,0
13,187.61,Reddish-Brown,Good,0
24,200.359,Blonde with Dark Tips,Excelent,0
28,170.235,Dark Brown,Great,0
20,173.984,Sandy,Excelent,0
20,172.936,Blonde,Excelent,0
14,216.053,Blonde,Excelent,0
26,197.781,Blonde with Dark Tips,Great,0
6,193.185,Sandy,Poor,0
27,208.27,Blonde with Dark Tips,Good,0
6,190.036,Blonde,Good,0
28,190.733,Reddish-Brown,Excelent,0
26,183.693,Blonde with Dark Tips,Excelent,0
11,201.029,Black,Great,1
14,178.82,Black,Great,0
12,208.442,Dark Brown,Great,0
28,177.57,Blonde with Dark Tips,Poor,0
14,228.677,Sandy,Excelent,0
10,193.005,Black,Good,0
26,192.117,Reddish-Brown,Good,0
14,199.392,Blonde,Great,0
26,201.426,Blonde,Great,0
22,226.775,Blonde,Poor,0
17,210.79,Blonde,Great,0
14,193.023,Dark Brown,Excelent,0
13,210.411,Blonde,Excelent,0
9,190.204,Sandy,Great,0
25,202.536,Blonde,Good,0
4,198.044,Blonde with Dark Tips,Good,0
27,186.433,Blonde,Excelent,0
22,217.469,Dark Brown,Excelent,0
30,209.607,Black,Poor,0
18,193.845,Blonde with Dark Tips,Good,0
6,201.051,Dark Brown,Excelent,0
17,220.001,Blonde,Great,0
6,225.536,Sandy,Great,0
4,184.065,Blonde with Dark Tips,Great,0
10,206.573,Blonde with Dark Tips,Good,0
4,189.264,Black,Great,0
3,194.089,Dark Brown,Good,0
18,173.779,Reddish-Brown,Excelent,0
14,193.567,Blonde,Great,0
9,205.558,Black,Excelent,0
18,224.436,Sandy,Good,0
27,181.513,Blonde,Poor,0
25,218.567,Blonde,Excelent,0
7,216.013,Sandy,Poor,0
30,205.635,Blonde with Dark Tips,Poor,0
3,225.622,Blonde with Dark Tips,Great,0
4,200.489,Blonde,Great,0
6,222.821,Blonde,Excelent,0
3,218.522,Sandy,Good,0
20,213.407,Blonde,Good,0
3,228.013,Reddish-Brown,Great,0
2,223.725,Blonde with Dark Tips,Great,0
8,183.895,Blonde,Good,0
23,179.211,Blonde,Excelent,0
12,185.955,Reddish-Brown,Excelent,0
26,196.004,Blonde,Great,0
7,222.632,Blonde,Good,0
21,182.867,Blonde,Good,0
8,197.535,Blonde,Great,0
29,191.424,Blonde,Excelent,0
9,199.306,Blonde with Dark Tips,Excelent,0
10,228.211,Blonde with Dark Tips,Good,0
11,209.712,Sandy,Great,0
24,173.104,Sandy,Excelent,0
29,217.651,Blonde with Dark Tips,Excelent,0
27,204.196,Reddish-Brown,Excelent,0
19,216.941,Blonde with Dark Tips,Great,0
13,223.297,Black,Good,0
9,220.876,Blonde,Poor,0
19,201.18,Blonde with Dark Tips,Poor,0
6,181.904,Blonde,Good,0
5,224.807,Blonde with Dark Tips,Great,0
1,227.345,Blonde,Good,0
29,212.401,Blonde with Dark Tips,Great,0
16,225.176,Dark Brown,Good,0
14,198.173,Dark Brown,Great,0
13,210.207,Sandy,Great,0
14,181.49,Reddish-Brown,Great,0
23,202.588,Blonde with Dark Tips,Great,0
30,207.17,Dark Brown,Great,0
3,195.006,Black,Good,0
2,211.627,Blonde,Great,0
10,229.938,Sandy,Great,0
22,180.611,Blonde,Great,0
27,179.269,Blonde with Dark Tips,Poor,0
16,198.997,Blonde with Dark Tips,Great,0
15,222.036,Blonde,Good,0
25,189.214,Dark Brown,Poor,0
19,175.61,Blonde with Dark Tips,Good,0
25,185.514,Blonde with Dark Tips,Excelent,0
25,226.904,Blonde with Dark Tips,Excelent,0
9,181.897,Sandy,Excelent,0
24,202.336,Sandy,Excelent,0
28,205.718,Sandy,Great,0
17,220.626,Reddish-Brown,Excelent,0
24,223.724,Blonde with Dark Tips,Excelent,0
11,211.471,Blonde,Great,0
17,170.825,Blonde with Dark Tips,Excelent,0
10,209.269,Sandy,Great,0
16,187.969,Blonde with Dark Tips,Poor,0
14,226.845,Blonde with Dark Tips,Poor,0
25,188.043,Blonde,Great,0
14,223.58,Dark Brown,Excelent,0
6,188.613,Blonde,Great,0
7,177.667,Blonde,Good,0
5,215.25,Blonde with Dark Tips,Poor,0
10,206.271,Blonde,Good,0
29,183.505,Blonde,Excelent,0
27,177.625,Dark Brown,Good,0
29,223.416,Blonde with Dark Tips,Great,0
29,222.624,Sandy,Excelent,0
12,226.978,Blonde with Dark Tips,Great,0
29,229.811,Sandy,Good,0
30,187.75,Dark Brown,Great,0
30,181.413,Sandy,Excelent,0
6,218.208,Sandy,Good,0
6,177.579,Blonde with Dark Tips,Good,0
24,225.026,Sandy,Great,0
7,193.691,Sandy,Great,0
18,182.447,Black,Good,0
9,184.206,Blonde,Good,0
4,179.254,Black,Excelent,0
2,229.884,Sandy,Good,0
