age,weight,mane_color,health,alpha
17,203.729,Reddish-Brown,Great,1
3,171.388,Sandy,Excelent,0
18,207.643,Blonde with Dark Tips,Good,0
17,196.271,Dark Brown,Good,0
27,189.436,Sandy,Excelent,0
30,195.16,Blonde with Dark Tips,Good,0
14,195.795,Black,Excelent,0
16,206.394,Blonde,Poor,0
23,214.13,Sandy,Excelent,0
28,204.619,Reddish-Brown,Great,0
12,205.506,Blonde,Excelent,0
21,176.624,Sandy,Great,0
25,196.09,Blonde with Dark Tips,Good,0
13,227.103,Blonde with Dark Tips,Good,0
29,213.108,Blonde,Great,0
9,178.233,Sandy,Good,0
4,219.267,Blonde,Great,0
9,227.469,Blonde,Good,0
20,174.339,Sandy,Good,0
27,183.955,Blonde with Dark Tips,Good,0
21,171.028,Sandy,Great,0
10,227.898,Blonde,Great,0
11,197.686,Blonde,Poor,0
6,206.152,Blonde with Dark Tips,Good,0
23,224.135,Sandy,Good,0
28,190.422,Blonde with Dark Tips,Good,0
24,211.46,Black,Good,0
16,193.993,Blonde,Poor,0
11,209.534,Blonde,Great,0
12,193.36,Reddish-Brown,Great,0
27,218.092,Blonde with Dark Tips,Great,0
4,210.792,Blonde,Great,0
29,185.804,Reddish-Brown,Good,0
9,215.301,Blonde with Dark Tips,Great,0
29,202.485,Dark Brown,Excelent,0
30,221.918,Blonde,Good,0
15,176.392,Sandy,Excelent,0
16,214.598,Blonde,Excelent,0
27,213.114,Blonde,Good,0
19,182.757,Sandy,Good,0
9,183.677,Black,Poor,0
5,185.996,Reddish-Brown,Great,0
13,182.393,Reddish-Brown,Excelent,0
6,204.541,Sandy,Good,0
6,192.312,Blonde with Dark Tips,Great,0
6,209.553,Black,Great,0
19,170.685,Blonde,Great,0
15,173.187,Sandy,Excelent,0
4,223.821,Sandy,Good,0
5,224.228,Reddish-Brown,Excelent,0
13,192.565,Blonde,Great,0
30,213.813,Black,Great,0
20,227.989,Sandy,Excelent,0
28,191.917,Dark Brown,Excelent,0
6,206.763,Reddish-Brown,Good,0
8,202.06,Black,Great,0
27,202.672,Sandy,Poor,0
17,222.161,Dark Brown,Good,0
30,172.098,Sandy,Good,0
20,206.715,Black,Great,0
11,204.709,Sandy,Good,0
2,223.705,Blonde,Good,0
20,206.64,Blonde with Dark Tips,Great,0
26,174.036,Blonde with Dark Tips,Great,0
8,222.956,Dark Brown,Poor,0
29,213.871,Sandy,Excelent,0
30,222.656,Blonde,Poor,0
13,179.085,Dark Brown,Poor,0
21,171.526,Blonde,Excelent,0
7,229.828,Blonde with Dark Tips,Great,0
22,179.397,Blonde,Great,0
28,187.753,Blonde,Great,0
29,214.63,Reddish-Brown,Good,0
4,203.44,Blonde,Great,0
28,214.066,Black,Great,0
11,171.067,Blonde with Dark Tips,Good,0
19,213.941,Blonde,Excelent,0
11,196.254,Blonde,Good,0
19,199.536,Blonde,Great,0
23,189.992,Sandy,Great,0
7,196.294,Reddish-Brown,Great,0
19,170.789,Blonde with Dark Tips,Good,0
26,184.463,Reddish-Brown,Great,0
17,176.701,Black,Good,0
29,220.167,Blonde,Excelent,0
11,214.641,Blonde with Dark Tips,Great,0
1,189.509,Sandy,Great,0
12,209.366,Blonde,Great,0
28,214.681,Sandy,Good,0
22,192.229,Sandy,Great,0
8,225.303,Blonde,Excelent,0
27,220.99,Blonde,Good,0
2,178.174,Reddish-Brown,Excelent,0
23,195.224,Blonde,Good,0
29,229.119,Blonde,Poor,0
29,229.309,Dark Brown,Good,0
12,172.441,Blonde,Excelent,0
6,214.172,Blonde with Dark Tips,Great,0
12,214.339,Reddish-Brown,Excelent,0
3,229.588,Blonde,Good,0
17,194.205,Black,Great,0
27,195.593,Dark Brown,Poor,0
14,172.535,Sandy,Poor,0
29,172.265,Black,Excelent,0
22,206.503,Blonde with Dark Tips,Great,0
8,208.651,Sandy,Excelent,0
24,220.109,Blonde with Dark Tips,Good,0
25,189.34,Black,Great,0
26,214.573,Sandy,Great,0
23,172.11,Blonde with Dark Tips,Excelent,0
18,196.013,Reddish-Brown,Excelent,0
30,220.497,Sandy,Great,0
14,171.986,Sandy,Good,0
17,186.766,Blonde,Good,0
13,178.315,Blonde with Dark Tips,Good,0
29,222.14,Dark Brown,Great,0
3,211.819,Blonde,Poor,0
18,191.315,Blonde with Dark Tips,Good,0
8,192.68,Blonde,Good,0
28,210.893,Blonde with Dark Tips,Good,0
3,201.476,Black,Great,0
7,226.982,Blonde,Great,0
25,201.347,Black,Excelent,0
19,211.65,Dark Brown,Excelent,0
14,186.567,Black,Good,0
3,229.729,Black,Great,0
20,181.833,Sandy,Excelent,0
2,220.236,Blonde with Dark Tips,Good,0
30,179.825,Blonde,Excelent,0
11,197.246,Sandy,Poor,0
2,219.145,Blonde,Poor,0
16,200.712,Black,Excelent,0
27,170.625,Blonde with Dark Tips,Great,0
22,223.506,Black,Great,0
30,173.147,Blonde,Excelent,0
18,201.798,Dark Brown,Excelent,0
23,228.318,Reddish-Brown,Good,0
27,215.492,Reddish-Brown,Poor,0
6,218.658,Dark Brown,Good,0
8,226.701,Blonde with Dark Tips,Excelent,0
1,211.77,Dark Brown,Good,0
1,216.458,Blonde,Good,0
5,212.273,Blonde with Dark Tips,Good,0
18,223.746,Blonde,Great,0
21,195.21,Dark Brown,Excelent,0
19,172.974,Black,Great,0
6,177.984,Blonde with Dark Tips,Good,0
29,179.13,Black,Good,0
16,180.547,Blonde,Poor,0
6,182.837,Blonde,Excelent,0
6,196.105,Blonde with Dark Tips,Good,0
4,195.003,Black,Excelent,0
22,183.87,Blonde,Poor,0
6,200.798,Blonde with Dark Tips,Excelent,0
30,175.514,Black,Poor,0
2,223.859,Sandy,Good,0
3,213.519,Black,Poor,0
22,212.675,Sandy,Poor,0
1,172.732,Blonde,Excelent,0
25,197.614,Blonde with Dark Tips,Excelent,0
5,182.825,Reddish-Brown,Good,0
9,220.411,Sandy,Great,0
19,175.809,Dark Brown,Excelent,0
29,216.321,Blonde,Great,0
21,199.434,Blonde,Good,0
7,189.652,Blonde,Excelent,0
11,174.224,Sandy,Excelent,0
11,211.511,Dark Brown,Poor,0
1,226.665,Blonde,Excelent,0
23,199.668,Blonde with Dark Tips,Good,0
21,186.057,Black,Good,0
21,228.083,Blonde with Dark Tips,Great,0
21,223.155,Sandy,Great,0
13,170.993,Blonde,Excelent,0
29,170.262,Sandy,Good,0
15,223.747,Blonde,Great,0
9,185.523,Blonde,Poor,0
25,217.997,Blonde with Dark Tips,Poor,0
10,207.539,Sandy,Excelent,0
27,209.585,Sandy,Good,0
9,215.378,Sandy,Great,0
12,195.072,Sandy,Great,0
1,219.651,Blonde,Good,0
20,228.136,Blonde with Dark Tips,Great,0
6,189.645,Black,Poor,0
3,220.845,Blonde,Good,0
23,174.619,Sandy,Excelent,0
25,196.156,Blonde,Excelent,0
22,184.702,Blonde with Dark Tips,Good,0
10,182.604,Black,Good,0
8,181.729,Blonde,Poor,0
9,196.389,Blonde with Dark Tips,Excelent,0
25,202.189,Sandy,Excelent,0
29,199.274,Blonde with Dark Tips,Great,0
19,211.785,Black,Great,0
29,174.762,Blonde,Good,0
24,227.992,Blonde,Great,0
17,174.319,Sandy,Great,0
6,208.357,Reddish-Brown,Great,0
23,173.758,Blonde with Dark Tips,Good,0
19,201.445,Blonde,Excelent,0
28,206.82,Blonde,Excelent,0
15,177.551,Blonde,Good,0
3,187.973,Sandy,Excelent,0
30,187.156,Black,Great,0
4,179.505,Blonde with Dark Tips,Good,0
14,171.122,Sandy,Good,0
17,211.437,Blonde with Dark Tips,Excelent,0
6,211.265,Blonde with Dark Tips,Good,0
10,213.314,Dark Brown,Good,0
22,223.711,Sandy,Excelent,0
11,176.099,Dark Brown,Excelent,0
12,170.605,Dark Brown,Great,0
19,182.208,Sandy,Great,0
14,193.665,Blonde,Good,0
18,178.405,Blonde with Dark Tips,Poor,0
17,203.679,Dark Brown,Excelent,0
13,219.617,Black,Excelent,0
26,170.893,Reddish-Brown,Great,0
13,175.588,Black,Excelent,0
18,213.784,Sandy,Good,0
18,179.328,Dark Brown,Great,0
25,173.565,Blonde with Dark Tips,Excelent,0
8,176.727,Blonde with Dark Tips,Good,0
9,191.025,Reddish-Brown,Good,0
10,173.307,Black,Great,0
11,178.857,Reddish-Brown,Good,0
5,210.551,Blonde with Dark Tips,Excelent,0
20,181.618,Blonde,Excelent,0
6,180.024,Blonde,Great,0
24,216.107,Blonde,Poor,0
11,197.241,Sandy,Good,0
8,206.565,Sandy,Poor,0
29,181.862,Blonde with Dark Tips,Excelent,0
7,214.067,Blonde,Excelent,0
9,184.07,Blonde,Good,0
6,201.081,Reddish-Brown,Poor,0
23,203.568,Blonde with Dark Tips,Great,0
26,219.827,Blonde,Great,0
11,223.074,Reddish-Brown,Poor,0
6,196.68,Dark Brown,Poor,0
5,226.425,Blonde,Good,0
15,224.352,Blonde with Dark Tips,Good,0
13,187.356,Dark Brown,Great,0
8,174.059,Blonde with Dark Tips,Great,0
11,221.479,Reddish-Brown,Good,0
29,193.421,Blonde with Dark Tips,Excelent,0
12,206.284,Blonde with Dark Tips,Great,0
1,224.704,Blonde,Great,0
2,198.991,Blonde,Excelent,0
6,182.534,Black,Excelent,0
21,186.321,Sandy,Good,0
28,177.328,Reddish-Brown,Great,0
15,215.306,Blonde with Dark Tips,Good,0
10,172.451,Blonde with Dark Tips,Great,0
21,222.254,Black,Great,0
13,177.794,Blonde,Good,0
8,217.152,Blonde,Excelent,0
16,179.566,Blonde with Dark Tips,Great,0
2,223.341,Blonde,Excelent,0
12,219.482,Sandy,Great,0
12,177.111,Black,Poor,0
19,187.0,Blonde with Dark Tips,Excelent,0
22,171.091,Blonde,Poor,0
13,173.26,Black,Excelent,0
16,217.901,Blonde,Good,0
23,227.115,Blonde with Dark Tips,Excelent,0
23,225.856,Blonde with Dark Tips,Great,0
23,218.648,Reddish-Brown,Great,0
21,212.827,Sandy,Poor,0
13,176.217,Blonde,Excelent,0
29,200.281,Blonde with Dark Tips,Good,0
20,204.25,Sandy,Great,0
13,185.882,Blonde with Dark Tips,Excelent,0
27,172.751,Blonde,Great,0
16,192.89,Black,Good,0
23,181.616,Black,Great,0
5,173.442,Blonde,Excelent,0
24,221.193,Blonde,Excelent,0
23,184.533,Blonde,Excelent,0
18,196.681,Sandy,Excelent,0
7,219.271,Blonde with Dark Tips,Good,0
15,215.945,Reddish-Brown,Excelent,0
10,183.953,Blonde,Excelent,0
19,214.988,Blonde,Great,0
3,205.219,Blonde,Good,0
4,227.713,Dark Brown,Great,0
8,224.603,Blonde,Excelent,0
27,191.586,Blonde,Great,0
19,182.075,Blonde,Great,0
5,170.997,Sandy,Excelent,0
12,178.305,Sandy,Excelent,0
29,227.578,Blonde,Great,0
14,172.744,Reddish-Brown,Poor,0
25,195.199,Sandy,Great,0
23,209.569,Sandy,Great,0
28,223.862,Blonde,Great,0
8,226.85,Blonde,Great,0
29,226.332,Blonde,Excelent,0
18,214.379,Dark Brown,Poor,0
2,228.296,Blonde with Dark Tips,Excelent,0
12,227.545,Sandy,Great,0
12,206.84,Sandy,Excelent,0
13,178.59,Blonde,Great,0
24,225.815,Blonde,Excelent,0
4,215.059,Dark Brown,Excelent,0
1,201.043,Blonde with Dark Tips,Poor,0
20,215.711,Dark Brown,Excelent,0
17,184.056,Sandy,Excelent,0
8,185.439,Sandy,Great,0
13,193.805,Black,Great,0
9,195.297,Blonde with Dark Tips,Great,0
11,176.019,Dark Brown,Great,0
6,198.352,Blonde,Great,0
2,192.486,Blonde with Dark Tips,Great,0
26,183.193,Sandy,Good,0
17,223.071,Blonde,Excelent,0
24,187.809,Dark Brown,Good,0
3,214.91,Reddish-Brown,Excelent,0
18,227.195,Sandy,Great,0
4,178.717,Black,Poor,0
11,197.007,Sandy,Excelent,0
17,225.991,Sandy,Good,0
21,185.397,Dark Brown,Good,0
22,218.41,Sandy,Great,0
30,186.142,Reddish-Brown,Poor,0
10,199.884,Blonde with Dark Tips,Excelent,0
16,190.344,Blonde,Great,0
10,184.356,Reddish-Brown,Good,0
6,170.373,Blonde,Excelent,0
25,219.072,Reddish-Brown,Great,0
20,219.187,Reddish-Brown,Good,0
3,222.866,Blonde with Dark Tips,Great,0
8,223.556,Sandy,Good,0
9,224.61,Reddish-Brown,Great,0
2,223.082,Black,Great,0
20,190.984,Blonde with Dark Tips,Good,0
24,213.063,Blonde,Excelent,0
4,228.478,Blonde,Great,0
8,207.514,Dark Brown,Excelent,0
12,213.935,Sandy,Good,0
28,185.803,Dark Brown,Poor,0
10,199.659,Blonde,Great,0
22,221.941,Dark Brown,Great,0
28,188.377,Sandy,Great,0
24,181.455,Dark Brown,Good,0
21,214.742,Blonde,Great,0
14,204.37,Sandy,Poor,0
19,179.013,Blonde,Excelent,0
28,198.192,Black,Excelent,0
17,226.506,Blonde with Dark Tips,Excelent,0
8,217.834,Sandy,Good,0
17,171.936,Black,Great,0
20,196.778,Dark Brown,Excelent,0
21,200.505,Blonde with Dark Tips,Poor,0
21,217.019,Blonde with Dark Tips,Good,0
22,185.116,Blonde,Good,0
18,171.306,Blonde,Excelent,0
29,200.549,Reddish-Brown,Excelent,0
26,208.975,Blonde,Great,0
23,223.307,Sandy,Good,0
16,186.341,Dark Brown,Good,0
9,185.318,Blonde with Dark Tips,Poor,0
15,221.653,Blonde,Excelent,0
17,201.339,Blonde,Poor,0
6,182.525,Reddish-Brown,Poor,0
22,213.371,Blonde,Good,0
1,227.923,Sandy,Excelent,0
28,187.556,Dark Brown,Great,0
14,220.549,Blonde with Dark Tips,Excelent,0
19,177.485,Blonde,Excelent,0
15,192.965,Sandy,Excelent,0
25,224.827,Sandy,Great,0
9,229.418,Sandy,Excelent,0
8,176.46,Blonde with Dark Tips,Excelent,0
23,181.095,Sandy,Good,0
28,210.911,Blonde with Dark Tips,Good,0
27,188.9,Sandy,Great,0
12,180.181,Blonde,Excelent,0
13,209.865,Blonde,Poor,0
30,206.758,Blonde with Dark Tips,Great,0
19,225.085,Blonde,Great,0
16,185.17,Reddish-Brown,Good,0
16,209.396,Blonde,Good,0
15,181.027,Blonde with Dark Tips,Great,0
21,226.242,Dark Brown,Great,0
18,188.663,Black,Good,0
4,186.051,Blonde,Excelent,0
11,206.971,Blonde with Dark Tips,Great,0
16,203.736,Sandy,Good,0
20,193.33,Sandy,Great,0
4,205.225,Dark Brown,Good,0
10,191.644,Black,Good,0
15,198.565,Reddish-Brown,Great,0
7,197.922,Blonde,Excelent,0
28,217.755,Blonde with Dark Tips,Great,0
13,227.459,Black,Excelent,0
16,213.825,Reddish-Brown,Poor,0
10,196.35,Blonde with Dark Tips,Great,0
24,179.95,Black,Poor,0
24,221.742,Blonde,Good,0
13,190.711,Blonde,Good,0
14,183.443,Reddish-Brown,Great,0
7,172.616,Sandy,Great,0
26,192.701,Blonde with Dark Tips,Poor,0
27,209.939,Sandy,Good,0
10,199.288,Blonde,Good,0
9,171.151,Dark Brown,Poor,0
11,207.99,Dark Brown,Poor,0
1,204.297,Blonde,Great,0
3,203.464,Blonde,Excelent,0
9,181.216,Blonde with Dark Tips,Great,0
21,171.341,Blonde with Dark Tips,Great,0
2,215.036,Blonde with Dark Tips,Great,0
30,184.677,Blonde,Good,0
22,183.537,Dark Brown,Good,0
8,208.501,Blonde,Great,0
21,195.066,Blonde with Dark Tips,Excelent,0
22,176.802,Blonde with Dark Tips,Great,0
3,208.748,Reddish-Brown,Great,0
22,194.589,Blonde,Good,0
17,210.879,Sandy,Excelent,0
24,191.574,Sandy,Good,0
1,191.401,Blonde with Dark Tips,Excelent,0
27,205.707,Blonde,Good,0
23,200.889,Sandy,Great,0
6,226.152,Blonde with Dark Tips,Great,0
15,207.953,Blonde,Poor,0
14,171.449,Sandy,Excelent,0
16,214.071,Sandy,Great,0
11,193.773,Blonde with Dark Tips,Great,0
14,204.501,Blonde,Excelent,0
14,207.942,Reddish-Brown,Good,0
28,224.037,Blonde,Great,0
6,192.926,Blonde,Excelent,0
24,200.634,Sandy,Good,0
29,223.035,Sandy,Poor,0
19,197.218,Blonde,Good,0
22,171.274,Dark Brown,Excelent,0
6,206.528,Sandy,Good,0
6,208.819,Blonde with Dark Tips,Good,0
5,211.497,Black,Poor,0
26,173.967,Blonde with Dark Tips,Good,0
4,227.712,Blonde,Excelent,0
22,217.776,Blonde,Great,0
18,170.357,Black,Great,0
7,205.904,Sandy,Poor,0
11,212.157,Blonde,Good,0
4,211.798,Blonde,Great,0
17,190.286,Blonde,Great,0
6,221.042,Blonde,Great,0
27,183.734,Dark Brown,Great,0
11,191.13,Sandy,Poor,0
11,186.628,Reddish-Brown,Good,0
10,180.655,Sandy,Good,0
13,227.086,Blonde,Good,0
11,184.325,Sandy,Great,0
6,191.401,Sandy,Great,0
8,209.622,Blonde,Great,0
7,194.087,Sandy,Poor,0
28,201.348,Blonde,Great,0
12,178.056,Sandy,Great,0
19,171.743,Blonde with Dark Tips,Excelent,0
4,171.489,Blonde with Dark Tips,Great,0
22,209.934,Blonde,Excelent,0
20,229.404,Reddish-Brown,Good,0
30,179.535,Sandy,Great,0
4,196.901,Reddish-Brown,Great,0
14,216.677,Sandy,Excelent,0
20,214.606,Blonde,Excelent,0
5,209.277,Blonde with Dark Tips,Poor,0
13,189.998,Sandy,Great,0
27,217.867,Reddish-Brown,Great,0
20,226.77,Blonde,Good,0
17,184.303,Blonde with Dark Tips,Poor,0
18,201.573,Reddish-Brown,Good,0
19,202.75,Sandy,Great,0
3,179.071,Blonde with Dark Tips,Good,0
24,215.912,Reddish-Brown,Excelent,0
15,215.692,Black,Great,1
16,215.213,Blonde with Dark Tips,Great,0
4,216.459,Black,Excelent,0
3,223.816,Blonde with Dark Tips,Good,0
29,222.207,Reddish-Brown,Great,0
4,180.327,Dark Brown,Great,0
9,182.973,Blonde with Dark Tips,Good,0
3,185.262,Blonde with Dark Tips,Good,0
6,223.36,Blonde,Good,0
25,213.144,Blonde,Excelent,0
15,215.466,Black,Great,0
6,183.823,Blonde,Good,0
2,173.406,Sandy,Good,0
7,198.488,Reddish-Brown,Good,0
17,213.445,Blonde,Excelent,0
28,223.082,Sandy,Poor,0
10,222.294,Sandy,Poor,0
16,194.966,Blonde,Great,0
14,213.465,Reddish-Brown,Great,0
4,209.345,Blonde with Dark Tips,Great,0
4,213.957,Dark Brown,Excelent,0
24,219.503,Blonde with Dark Tips,Good,0
19,187.347,Blonde with Dark Tips,Great,0
4,209.753,Blonde,Great,0
4,177.263,Blonde,Great,0
23,186.201,Reddish-Brown,Poor,0
29,227.974,Black,Poor,0
24,212.696,Blonde,Good,0
19,191.114,Blonde with Dark Tips,Good,0
15,173.209,Sandy,Excelent,0
10,189.443,Blonde,Great,0
22,192.583,Sandy,Great,0
23,214.562,Sandy,Great,0
29,229.225,Blonde,Great,0
15,184.406,Reddish-Brown,Excelent,0
12,205.163,Black,Excelent,0
22,212.108,Blonde,Poor,0
24,224.906,Sandy,Good,0
20,196.68,Blonde,Good,0
29,171.654,Blonde with Dark Tips,Poor,0
2,192.353,Dark Brown,Great,0
28,186.892,Blonde,Good,0
14,185.346,Blonde with Dark Tips,Excelent,0
13,176.384,Sandy,Good,0
16,227.381,Reddish-Brown,Excelent,0
23,199.562,Sandy,Great,0
29,211.101,Blonde with Dark Tips,Poor,0
20,188.821,Dark Brown,Excelent,0
14,186.885,Sandy,Great,0
26,227.574,Dark Brown,Great,0
16,206.517,Reddish-Brown,Great,0
15,184.941,Blonde,Excelent,0
23,226.651,Blonde,Excelent,0
1,208.675,Blonde with Dark Tips,Great,0
3,193.13,Black,Good,0
24,219.05,Blonde with Dark Tips,Good,0
28,191.812,Dark Brown,Good,0
2,184.732,Reddish-Brown,Excelent,0
11,209.218,Blonde,Great,0
8,213.964,Blonde,Great,0
24,227.337,Blonde,Excelent,0
16,220.482,Sandy,Good,0
5,173.813,Dark Brown,Great,0
28,212.831,Blonde,Excelent,0
14,227.955,Blonde,Poor,0
1,224.717,Blonde with Dark Tips,Good,0
20,220.641,Sandy,Poor,0
20,201.564,Blonde,Excelent,0
15,218.698,Sandy,Great,0
12,197.191,Blonde,Excelent,0
7,205.082,Blonde,Great,0
16,226.515,Blonde,Excelent,0
15,197.137,Sandy,Excelent,0
30,218.942,Blonde,Great,0
20,207.543,Black,Good,0
6,226.275,Sandy,Great,0
13,180.806,Sandy,Good,0
26,224.099,Blonde with Dark Tips,Excelent,0
10,223.329,Sandy,Poor,0
21,187.228,Sandy,Great,0
18,218.578,Sandy,Great,0
8,170.991,Sandy,Good,0
19,187.439,Blonde with Dark Tips,Great,0
17,200.87,Reddish-Brown,Great,0
13,210.671,Blonde with Dark Tips,Excelent,0
23,175.267,Blonde with Dark Tips,Great,0
21,218.55,Blonde with Dark Tips,Excelent,0
16,189.087,Blonde,Great,0
23,208.63,Black,Great,0
21,176.863,Blonde,Poor,0
19,227.625,Blonde with Dark Tips,Excelent,0
2,195.699,Blonde with Dark Tips,Good,0
29,173.93,Dark Brown,Good,0
1,191.303,Sandy,Good,0
27,179.021,Black,Excelent,0
17,188.766,Reddish-Brown,Great,0
18,207.054,Sandy,Great,0
8,171.402,Blonde,Great,0
23,229.611,Blonde with Dark Tips,Great,0
10,198.35,Sandy,Good,0
22,215.206,Black,Excelent,0
22,229.962,Reddish-Brown,Great,0
11,229.988,Blonde with Dark Tips,Poor,0
9,212.665,Blonde,Great,0
9,229.263,Dark Brown,Good,0
25,210.075,Reddish-Brown,Great,0
3,185.221,Blonde with Dark Tips,Great,0
25,206.363,Blonde with Dark Tips,Great,0
23,183.039,Sandy,Excelent,0
9,185.453,Blonde,Good,0
4,208.849,Sandy,Excelent,0
10,197.663,Blonde,Poor,0
5,184.54,Blonde with Dark Tips,Excelent,0
5,218.84,Reddish-Brown,Great,0
18,212.634,Dark Brown,Great,0
30,211.122,Blonde,Good,0
12,209.404,Blonde,Excelent,0
25,228.706,Reddish-Brown,Good,0
1,217.728,Sandy,Poor,0
10,216.319,Blonde with Dark Tips,Great,0
29,218.101,Blonde,Poor,0
23,218.545,Blonde,Great,0
5,172.71,Sandy,Excelent,0
23,210.731,Sandy,Great,0
15,213.812,Blonde,Great,0
1,200.642,Sandy,Great,0
29,180.072,Blonde,Good,0
12,208.4,Blonde with Dark Tips,Great,0
3,178.872,Black,Poor,0
4,222.66,Sandy,Poor,0
20,228.262,Sandy,Poor,0
28,214.59,Blonde with Dark Tips,Good,0
27,183.684,Dark Brown,Good,0
19,229.015,Sandy,Excelent,0
1,216.043,Dark Brown,Good,0
30,171.41,Blonde,Excelent,0
28,190.907,Sandy,Great,0
30,205.93,Blonde,Excelent,0
4,194.483,Reddish-Brown,Good,0
25,171.099,Blonde,Good,0
18,205.945,Blonde with Dark Tips,Poor,0
17,193.818,Blonde with Dark Tips,Great,0
27,225.645,Black,Poor,0
2,228.36,Blonde,Great,0
16,177.976,Sandy,Good,0
13,191.944,Sandy,Great,0
23,209.452,Blonde with Dark Tips,Excelent,0
17,204.092,Reddish-Brown,Great,0
16,227.249,Dark Brown,Excelent,0
2,188.865,Black,Poor,0
3,207.246,Black,Great,0
23,228.477,Black,Good,0
5,204.671,Blonde,Excelent,0
22,219.341,Blonde,Good,0
14,216.523,Blonde with Dark Tips,Good,0
1,218.967,Blonde with Dark Tips,Poor,0
24,214.797,Dark Brown,Great,0
1,186.919,Dark Brown,Great,0
12,224.553,Blonde,Great,0
6,217.154,Sandy,Great,0
19,201.221,Blonde,Great,0
12,210.085,Sandy,Poor,0
23,175.54,Reddish-Brown,Good,0
10,177.003,Black,Excelent,0
24,229.259,Sandy,Great,0
4,184.549,Blonde,Great,0
26,172.209,Blonde with Dark Tips,Great,0
11,183.384,Reddish-Brown,Poor,0
29,206.885,Reddish-Brown,Great,0
8,179.273,Blonde with Dark Tips,Good,0
