age,weight,mane_color,health,alpha
23,221.176,Black,Poor,0
20,174.353,Dark Brown,Great,0
12,190.358,Black,Great,0
7,189.333,Blonde,Good,0
18,192.609,Blonde,Poor,0
23,176.749,Blonde,Good,0
16,175.076,Blonde,Good,0
8,191.87,Blonde,Poor,0
20,196.441,Blonde,Poor,0
7,186.533,Blonde with Dark Tips,Great,0
30,217.977,Blonde,Poor,0
21,179.57,Sandy,Good,0
24,189.052,Blonde,Great,0
11,186.424,Sandy,Poor,0
28,215.205,Reddish-Brown,Good,0
14,202.553,Blonde with Dark Tips,Good,0
2,216.461,Blonde with Dark Tips,Poor,0
22,170.406,Blonde,Great,0
23,210.022,Blonde with Dark Tips,Great,0
15,194.893,Blonde,Good,0
26,175.353,Dark Brown,Great,0
18,216.146,Blonde,Great,0
29,170.289,Sandy,Good,0
11,181.622,Blonde,Great,0
24,193.043,Reddish-Brown,Great,0
15,220.261,Reddish-Brown,Excelent,0
21,200.754,Blonde,Excelent,0
23,181.212,Sandy,Great,0
30,192.967,Blonde,Poor,0
10,190.53,Sandy,Great,0
15,186.486,Reddish-Brown,Great,0
24,182.011,Sandy,Excelent,0
28,199.041,Dark Brown,Poor,0
11,198.289,Blonde,Good,0
24,192.739,Blonde,Good,0
4,181.623,Blonde,Great,0
6,215.044,Blonde with Dark Tips,Great,0
25,183.667,Blonde,Good,0
19,224.12,Blonde,Excelent,0
16,215.032,Blonde with Dark Tips,Poor,0
13,226.605,Blonde,Great,0
6,199.647,Blonde,Good,0
8,214.534,Blonde with Dark Tips,Good,0
25,177.983,Sandy,Poor,0
18,188.532,Sandy,Good,0
18,193.781,Dark Brown,Excelent,0
16,195.22,Sandy,Poor,0
17,180.716,Reddish-Brown,Great,0
10,175.419,Black,Great,0
27,219.567,Sandy,Poor,0
30,189.331,Reddish-Brown,Excelent,0
14,171.988,Blonde,Great,0
11,175.556,Reddish-Brown,Excelent,0
6,170.275,Blonde,Great,0
28,211.256,Sandy,Great,0
28,206.604,Black,Great,0
3,197.726,Blonde,Great,0
20,225.268,Sandy,Great,0
7,171.593,Sandy,Excelent,0
25,203.973,Dark Brown,Great,0
17,204.81,Reddish-Brown,Good,0
19,183.126,Reddish-Brown,Good,0
7,195.796,Blonde with Dark Tips,Excelent,0
12,194.624,Blonde with Dark Tips,Good,0
16,201.911,Blonde with Dark Tips,Good,0
9,204.122,Blonde with Dark Tips,Great,0
22,225.135,Reddish-Brown,Great,0
20,172.393,Sandy,Great,0
20,182.746,Blonde,Good,0
9,198.694,Blonde,Great,0
29,206.357,Blonde with Dark Tips,Excelent,0
13,199.727,Dark Brown,Good,0
27,193.021,Blonde,Great,0
23,186.084,Dark Brown,Great,0
27,212.706,Blonde,Great,0
21,192.343,Sandy,Good,0
13,196.762,Black,Good,0
2,176.781,Sandy,Great,0
26,194.775,Dark Brown,Excelent,0
21,229.609,Blonde,Great,0
24,225.499,Blonde,Poor,0
7,206.257,Blonde with Dark Tips,Great,0
18,177.498,Blonde,Poor,0
1,172.936,Blonde with Dark Tips,Great,0
9,199.027,Reddish-Brown,Poor,0
7,191.144,Sandy,Excelent,0
23,180.147,Blonde with Dark Tips,Poor,0
26,202.007,Sandy,Good,0
20,204.944,Blonde,Poor,0
2,177.49,Sandy,Excelent,0
8,208.974,Dark Brown,Excelent,0
8,183.085,Blonde,Great,0
2,228.077,Sandy,Poor,0
5,182.062,Blonde,Excelent,0
15,224.615,Sandy,Good,0
11,180.845,Black,Great,0
19,215.832,Blonde,Poor,0
20,212.766,Sandy,Great,0
22,201.394,Blonde with Dark Tips,Excelent,0
15,214.115,Reddish-Brown,Good,0
8,191.721,Blonde with Dark Tips,Excelent,0
20,171.918,Sandy,Great,0
17,187.773,Sandy,Great,0
11,178.849,Reddish-Brown,Good,0
19,227.88,Blonde with Dark Tips,Great,0
13,196.981,Sandy,Excelent,0
25,222.27,Blonde with Dark Tips,Good,0
30,209.135,Blonde,Great,0
6,200.925,Blonde with Dark Tips,Great,0
13,219.95,Black,Excelent,0
11,214.399,Blonde with Dark Tips,Great,0
6,175.761,Blonde,Great,0
13,197.022,Dark Brown,Excelent,0
20,196.731,Sandy,Good,0
14,204.565,Sandy,Good,0
29,222.464,Blonde with Dark Tips,Poor,0
12,227.822,Blonde with Dark Tips,Good,0
20,174.163,Reddish-Brown,Good,0
19,225.264,Blonde,Poor,0
13,179.588,Blonde with Dark Tips,Great,0
28,227.859,Blonde,Excelent,0
2,199.144,Black,Excelent,0
9,200.17,Blonde with Dark Tips,Poor,0
7,207.61,Blonde with Dark Tips,Good,0
13,213.013,Blonde with Dark Tips,Great,0
30,178.697,Black,Great,0
17,198.043,Black,Good,0
26,187.68,Dark Brown,Good,0
14,196.006,Blonde with Dark Tips,Great,0
25,185.666,Sandy,Excelent,0
30,224.033,Blonde with Dark Tips,Great,0
12,183.809,Sandy,Excelent,0
4,210.596,Dark Brown,Great,0
20,177.882,Sandy,Great,0
26,208.646,Dark Brown,Great,0
19,174.835,Black,Excelent,0
24,222.797,Reddish-Brown,Great,0
18,211.17,Black,Poor,0
4,173.232,Blonde with Dark Tips,Great,0
14,191.697,Sandy,Great,0
28,192.276,Dark Brown,Great,0
14,206.081,Dark Brown,Good,0
4,175.862,Blonde with Dark Tips,Good,0
1,175.288,Blonde with Dark Tips,Great,0
26,186.325,Sandy,Great,0
17,192.778,Black,Great,0
13,224.099,Sandy,Excelent,0
23,205.889,Blonde with Dark Tips,Great,0
9,171.855,Blonde with Dark Tips,Great,0
10,178.851,Reddish-Brown,Great,0
5,182.494,Black,Excelent,0
19,212.211,Black,Excelent,0
14,181.842,Sandy,Great,0
3,197.292,Sandy,Great,0
6,174.082,Blonde,Good,0
24,183.188,Blonde,Good,0
26,203.38,Dark Brown,Excelent,0
21,227.555,Sandy,Great,0
7,208.618,Sandy,Excelent,0
2,191.606,Blonde with Dark Tips,Great,0
8,178.68,Blonde with Dark Tips,Great,0
11,217.797,Blonde,Excelent,0
7,217.801,Blonde,Good,0
10,181.718,Blonde with Dark Tips,Good,0
2,198.719,Blonde,Excelent,0
9,198.8,Blonde,Great,0
24,203.4,Sandy,Great,0
1,178.942,Blonde,Good,0
20,179.428,Blonde,Poor,0
18,175.675,Dark Brown,Great,0
23,193.467,Reddish-Brown,Excelent,0
26,187.24,Reddish-Brown,Good,0
19,206.783,Sandy,Great,0
15,214.74,Sandy,Great,0
4,226.771,Black,Poor,0
4,181.065,Blonde with Dark Tips,Great,0
14,190.872,Sandy,Poor,0
23,199.112,Blonde,Great,0
20,209.464,Sandy,Excelent,0
28,178.951,Blonde,Excelent,0
22,208.119,Reddish-Brown,Poor,0
12,188.542,Blonde with Dark Tips,Good,0
23,217.385,Sandy,Great,0
17,194.432,Black,Excelent,0
21,186.928,Reddish-Brown,Excelent,0
4,219.663,Dark Brown,Good,0
13,196.11,Blonde with Dark Tips,Excelent,0
17,227.837,Sandy,Good,0
4,200.812,Blonde,Good,0
23,225.823,Blonde,Great,0
18,217.333,Sandy,Good,0
22,176.765,Reddish-Brown,Great,0
20,225.171,Blonde,Good,0
21,198.832,Blonde,Good,0
24,196.104,Reddish-Brown,Poor,0
17,174.456,Sandy,Excelent,0
11,199.75,Sandy,Good,0
22,212.881,Blonde,Great,0
15,179.777,Blonde with Dark Tips,Good,0
14,178.818,Blonde,Excelent,0
17,193.698,Blonde,Great,0
27,179.018,Blonde,Great,0
26,180.882,Sandy,Poor,0
21,170.805,Sandy,Great,0
22,180.198,Blonde with Dark Tips,Good,0
20,195.748,Blonde,Good,0
1,210.812,Sandy,Great,0
7,191.388,Blonde with Dark Tips,Poor,0
11,179.475,Blonde with Dark Tips,Great,0
17,180.997,Reddish-Brown,Great,0
2,195.801,Blonde with Dark Tips,Great,0
1,210.95,Sandy,Good,0
23,203.54,Black,Great,0
21,178.56,Blonde,Great,0
28,210.76,Sandy,Good,0
14,195.75,Blonde with Dark Tips,Good,0
22,188.556,Sandy,Excelent,0
27,218.37,Reddish-Brown,Great,0
16,219.285,Blonde,Good,0
19,174.555,Blonde,Good,0
21,201.208,Blonde,Great,0
4,221.156,Black,Great,0
22,219.821,Blonde with Dark Tips,Poor,0
26,191.872,Blonde with Dark Tips,Good,0
12,181.262,Reddish-Brown,Excelent,0
27,186.392,Blonde with Dark Tips,Great,0
5,195.268,Blonde,Good,0
28,183.25,Blonde,Poor,0
8,178.848,Reddish-Brown,Good,0
19,222.009,Dark Brown,Great,0
9,218.356,Dark Brown,Poor,0
14,198.525,Sandy,Good,0
22,171.899,Blonde with Dark Tips,Good,0
6,209.798,Sandy,Excelent,0
17,226.776,Blonde,Good,0
17,174.966,Blonde,Excelent,0
14,182.606,Blonde,Good,0
5,192.064,Reddish-Brown,Great,0
16,199.496,Blonde with Dark Tips,Great,0
9,185.046,Sandy,Excelent,0
18,171.525,Sandy,Good,0
13,191.839,Blonde,Great,0
3,219.088,Blonde with Dark Tips,Excelent,0
2,217.335,Sandy,Excelent,0
2,179.104,Sandy,Great,0
12,194.422,Blonde with Dark Tips,Good,0
15,179.014,Black,Great,0
13,222.622,Reddish-Brown,Great,0
10,229.207,Blonde,Great,0
10,229.008,Black,Great,0
1,200.959,Sandy,Great,0
3,213.44,Blonde with Dark Tips,Poor,0
2,185.456,Blonde,Great,0
12,174.872,Dark Brown,Good,0
6,214.126,Blonde,Excelent,0
22,181.858,Reddish-Brown,Poor,0
12,181.983,Blonde,Great,0
5,208.505,Blonde,Great,0
11,182.642,Blonde with Dark Tips,Poor,0
17,226.256,Blonde,Excelent,0
7,204.068,Blonde,Great,0
13,227.897,Blonde with Dark Tips,Great,0
7,186.319,Reddish-Brown,Great,0
2,187.249,Sandy,Poor,0
20,212.473,Black,Poor,0
6,186.997,Blonde,Good,0
14,178.707,Dark Brown,Poor,0
28,219.582,Blonde with Dark Tips,Great,0
6,187.448,Sandy,Good,0
18,222.189,Blonde with Dark Tips,Poor,0
10,186.812,Blonde,Good,0
19,220.742,Blonde with Dark Tips,Excelent,0
17,178.322,Sandy,Good,0
14,206.649,Reddish-Brown,Great,0
22,175.523,Sandy,Good,0
19,211.656,Dark Brown,Good,0
8,192.924,Sandy,Good,0
8,171.757,Blonde,Great,0
9,188.702,Sandy,Great,0
8,197.755,Blonde,Good,0
3,171.526,Sandy,Excelent,0
2,207.789,Sandy,Great,0
21,207.864,Dark Brown,Excelent,0
26,207.054,Blonde with Dark Tips,Good,0
13,172.178,Blonde with Dark Tips,Great,0
2,215.044,Blonde,Good,0
11,213.642,Dark Brown,Excelent,0
23,187.105,Reddish-Brown,Great,0
6,210.832,Sandy,Great,0
1,201.06,Blonde with Dark Tips,Great,0
8,180.834,Sandy,Excelent,0
24,216.659,Blonde,Good,0
2,213.321,Blonde,Good,0
2,209.176,Black,Excelent,0
2,177.563,Blonde,Good,0
29,224.972,Blonde,Good,0
14,223.066,Blonde with Dark Tips,Poor,0
5,182.721,Blonde with Dark Tips,Great,0
5,187.297,Blonde,Good,0
21,228.595,Reddish-Brown,Good,0
22,175.142,Blonde,Great,0
4,213.524,Blonde with Dark Tips,Excelent,0
27,175.076,Sandy,Poor,0
13,220.481,Sandy,Good,0
19,215.61,Blonde with Dark Tips,Excelent,0
23,185.196,Dark Brown,Poor,0
13,190.332,Black,Good,0
26,190.673,Blonde,Good,0
19,179.792,Blonde with Dark Tips,Good,0
7,206.654,Reddish-Brown,Good,0
18,215.429,Dark Brown,Great,0
30,181.387,Blonde with Dark Tips,Great,0
24,194.303,Blonde with Dark Tips,Great,0
16,207.513,Dark Brown,Excelent,0
9,212.782,Blonde with Dark Tips,Poor,0
28,198.635,Black,Good,0
25,214.886,Blonde with Dark Tips,Great,0
10,181.041,Blonde,Excelent,0
24,227.677,Sandy,Great,0
14,210.493,Black,Excelent,0
30,229.266,Blonde with Dark Tips,Good,0
16,195.371,Blonde with Dark Tips,Great,0
5,195.993,Blonde with Dark Tips,Great,0
10,224.019,Reddish-Brown,Good,0
8,181.269,Dark Brown,Excelent,0
20,213.33,Sandy,Great,0
19,218.197,Black,Good,0
16,208.586,Blonde,Great,0
8,228.664,Blonde,Good,0
16,178.116,Blonde,Great,0
20,219.808,Blonde,Good,0
27,197.487,Reddish-Brown,Poor,0
13,182.729,Blonde with Dark Tips,Great,0
25,216.146,Black,Excelent,0
20,195.15,Sandy,Good,0
10,226.296,Blonde,Great,0
21,181.447,Reddish-Brown,Great,0
27,196.237,Sandy,Good,0
6,219.808,Blonde with Dark Tips,Great,0
12,196.717,Blonde with Dark Tips,Good,0
1,225.215,Dark Brown,Great,0
6,186.907,Dark Brown,Great,0
14,203.506,Blonde,Great,0
28,225.202,Sandy,Good,0
1,227.317,Blonde with Dark Tips,Poor,0
12,198.339,Blonde,Poor,0
18,175.838,Sandy,Great,0
30,225.136,Blonde,Good,0
23,207.804,Blonde with Dark Tips,Good,0
3,217.262,Reddish-Brown,Excelent,0
28,185.472,Blonde with Dark Tips,Good,0
9,185.424,Blonde with Dark Tips,Poor,0
30,179.076,Black,Good,0
8,188.042,Blonde,Great,0
23,216.038,Sandy,Good,0
30,175.344,Blonde with Dark Tips,Poor,0
24,180.085,Black,Excelent,0
14,229.362,Sandy,Good,0
17,179.566,Blonde with Dark Tips,Poor,0
18,201.671,Blonde,Good,0
8,177.234,Blonde,Poor,0
23,209.408,Sandy,Excelent,0
21,223.165,Sandy,Great,0
15,207.399,Sandy,Excelent,0
26,173.346,Blonde,Great,0
18,193.769,Dark Brown,Excelent,0
27,219.143,Sandy,Great,0
23,177.875,Blonde with Dark Tips,Great,0
20,218.563,Dark Brown,Excelent,0
11,189.816,Sandy,Great,0
19,177.868,Dark Brown,Good,0
29,222.53,Blonde,Poor,0
26,226.85,Sandy,Great,0
9,202.411,Black,Good,0
30,220.419,Reddish-Brown,Good,0
16,192.301,Blonde,Good,0
6,184.452,Blonde with Dark Tips,Poor,0
26,195.497,Sandy,Poor,0
16,210.56,Dark Brown,Good,0
20,206.147,Sandy,Excelent,0
22,196.868,Reddish-Brown,Excelent,0
15,188.069,Reddish-Brown,Good,0
15,221.484,Blonde,Excelent,0
20,183.476,Blonde,Great,0
27,187.804,Blonde,Good,0
8,220.689,Blonde,Great,0
4,217.546,Black,Good,0
29,176.768,Blonde,Excelent,0
2,203.527,Sandy,Great,0
1,174.784,Blonde with Dark Tips,Excelent,0
6,206.874,Blonde with Dark Tips,Poor,0
7,208.131,Blonde,Great,0
1,219.135,Blonde,Excelent,0
25,215.202,Dark Brown,Great,0
3,214.921,Sandy,Great,0
12,190.439,Sandy,Great,0
15,180.281,Blonde,Poor,0
18,221.062,Reddish-Brown,Excelent,0
27,219.735,Black,Great,0
29,206.747,Dark Brown,Great,0
13,196.431,Blonde with Dark Tips,Good,0
30,203.055,Sandy,Great,0
21,172.033,Sandy,Great,0
3,223.094,Dark Brown,Good,0
29,171.914,Blonde,Excelent,0
23,170.899,Reddish-Brown,Great,0
20,211.74,Sandy,Poor,0
4,221.032,Blonde with Dark Tips,Excelent,0
5,179.197,Blonde with Dark Tips,Excelent,0
30,228.163,Sandy,Good,0
3,179.006,Blonde,Great,0
28,229.78,Blonde with Dark Tips,Good,0
13,200.754,Black,Great,0
16,176.009,Reddish-Brown,Excelent,0
4,183.103,Blonde with Dark Tips,Good,0
18,174.746,Blonde,Excelent,0
13,180.486,Blonde,Great,0
29,195.651,Blonde with Dark Tips,Great,0
15,178.397,Blonde,Great,0
12,226.631,Blonde,Great,0
12,219.019,Blonde with Dark Tips,Poor,0
14,218.361,Reddish-Brown,Poor,0
9,200.071,Blonde,Excelent,0
19,222.909,Reddish-Brown,Excelent,0
7,213.487,Dark Brown,Excelent,0
28,200.882,Sandy,Good,0
17,203.29,Reddish-Brown,Excelent,0
20,223.034,Sandy,Good,0
3,175.511,Blonde,Excelent,0
24,224.612,Blonde,Great,0
30,196.346,Reddish-Brown,Good,0
24,212.681,Sandy,Good,0
20,229.464,Sandy,Good,0
17,223.243,Blonde with Dark Tips,Good,0
13,185.579,Blonde,Great,0
27,208.811,Sandy,Great,0
27,216.455,Sandy,Great,0
26,205.384,Sandy,Good,0
29,193.732,Blonde with Dark Tips,Great,0
28,210.374,Sandy,Poor,0
15,191.715,Blonde with Dark Tips,Great,0
4,172.238,Sandy,Good,0
29,187.871,Reddish-Brown,Great,0
7,225.927,Blonde,Great,0
13,198.461,Reddish-Brown,Poor,0
30,226.438,Black,Excelent,0
18,176.135,Blonde,Great,0
14,189.027,Blonde with Dark Tips,Good,0
19,177.952,Blonde with Dark Tips,Great,0
26,217.848,Blonde,Good,0
10,208.565,Sandy,Great,0
16,199.112,Blonde,Poor,0
11,202.811,Dark Brown,Good,0
17,201.557,Blonde,Good,0
2,178.54,Blonde,Great,0
24,212.601,Blonde,Good,0
18,225.914,Blonde with Dark Tips,Good,0
27,190.78,Sandy,Good,0
2,180.55,Sandy,Great,0
26,170.015,Blonde,Good,0
8,175.992,Sandy,Good,0
12,185.354,Black,Good,0
14,179.261,Blonde,Great,0
26,203.746,Reddish-Brown,Great,0
8,190.556,Blonde,Poor,0
5,220.548,Dark Brown,Great,0
12,180.093,Blonde with Dark Tips,Good,0
16,227.012,Blonde with Dark Tips,Great,0
2,206.083,Blonde,Good,0
27,212.06,Sandy,Poor,0
15,210.105,Blonde,Poor,0
1,186.611,Blonde with Dark Tips,Excelent,0
6,188.705,Blonde with Dark Tips,Poor,0
27,171.094,Blonde,Excelent,0
6,186.555,Blonde with Dark Tips,Good,0
13,203.898,Blonde,Good,0
7,172.64,Blonde,Poor,0
19,204.067,Dark Brown,Excelent,0
21,203.037,Blonde,Great,0
2,175.16,Sandy,Excelent,0
18,225.781,Dark Brown,Great,0
18,222.86,Blonde,Great,0
5,208.562,Sandy,Great,0
12,218.436,Dark Brown,Poor,0
4,205.622,Blonde with Dark Tips,Great,0
19,213.036,Reddish-Brown,Great,1
4,224.203,Black,Great,0
7,216.857,Black,Great,0
16,214.321,Blonde with Dark Tips,Excelent,0
17,223.647,Blonde with Dark Tips,Poor,0
4,186.352,Blonde,Good,0
27,188.867,Blonde with Dark Tips,Good,0
7,227.063,Reddish-Brown,Great,0
18,175.369,Blonde,Poor,0
13,190.851,Blonde,Great,0
28,221.668,Blonde with Dark Tips,Good,0
13,209.978,Sandy,Excelent,0
16,198.741,Blonde,Good,0
17,182.702,Blonde,Great,0
15,199.896,Sandy,Good,0
28,176.878,Blonde with Dark Tips,Excelent,0
23,191.973,Dark Brown,Poor,0
2,199.263,Sandy,Great,0
23,195.955,Blonde with Dark Tips,Poor,0
13,192.319,Blonde,Excelent,0
16,179.11,Sandy,Great,0
9,215.01,Dark Brown,Good,0
21,189.877,Reddish-Brown,Poor,0
11,209.196,Dark Brown,Good,0
