age,weight,mane_color,health,alpha
19,173.559,Blonde,Great,0
19,197.721,Blonde,Good,0
1,223.996,Blonde,Great,0
4,178.892,Reddish-Brown,Great,0
10,188.682,Blonde with Dark Tips,Good,0
9,177.078,Blonde,Great,0
25,228.498,Sandy,Excelent,0
15,199.783,Blonde,Excelent,0
29,229.174,Dark Brown,Excelent,0
12,219.77,Black,Great,0
12,207.848,Dark Brown,Excelent,0
22,211.305,Blonde with Dark Tips,Great,0
28,171.314,Blonde with Dark Tips,Good,0
15,206.213,Blonde,Excelent,0
15,227.043,Blonde,Excelent,0
16,186.061,Sandy,Great,0
10,175.98,Blonde,Excelent,0
26,201.282,Blonde with Dark Tips,Good,0
2,220.878,Sandy,Good,0
22,195.657,Blonde with Dark Tips,Great,0
27,170.469,Blonde,Good,0
27,175.355,Blonde,Poor,0
20,199.334,Reddish-Brown,Great,0
29,198.451,Blonde,Great,0
9,181.91,Blonde,Great,0
12,217.307,Blonde,Great,0
28,187.253,Dark Brown,Great,0
4,200.16,Black,Great,0
15,206.708,Blonde,Good,0
28,220.882,Sandy,Excelent,0
21,212.831,Blonde with Dark Tips,Excelent,0
2,218.204,Sandy,Excelent,0
17,204.867,Blonde,Great,0
11,177.167,Blonde,Good,0
25,204.089,Sandy,Great,0
24,188.848,Blonde with Dark Tips,Great,0
15,209.484,Sandy,Good,0
25,216.534,Reddish-Brown,Excelent,0
30,229.086,Reddish-Brown,Good,0
5,186.013,Reddish-Brown,Great,0
1,186.665,Blonde,Excelent,0
12,195.346,Sandy,Excelent,0
10,197.097,Sandy,Good,0
16,186.392,Blonde with Dark Tips,Great,0
21,222.214,Blonde with Dark Tips,Good,0
17,194.342,Reddish-Brown,Great,0
3,213.744,Sandy,Poor,0
9,214.747,Sandy,Excelent,0
17,206.211,Blonde,Great,0
22,203.806,Blonde,Good,0
4,179.632,Sandy,Excelent,0
8,208.844,Blonde,Good,0
26,206.056,Reddish-Brown,Good,0
4,224.892,Blonde,Great,0
22,179.41,Blonde,Excelent,0
1,176.045,Sandy,Great,0
20,219.357,Sandy,Great,0
17,187.24,Sandy,Excelent,0
25,181.877,Reddish-Brown,Good,0
26,208.76,Reddish-Brown,Great,0
13,206.328,Blonde,Excelent,0
24,174.382,Blonde,Poor,0
28,200.831,Blonde,Excelent,0
9,177.492,Blonde,Excelent,0
25,204.095,Black,Poor,0
18,206.057,Sandy,Good,0
12,216.256,Blonde with Dark Tips,Excelent,0
1,195.615,Blonde with Dark Tips,Good,0
23,199.344,Blonde,Poor,0
15,221.283,Blonde,Excelent,0
13,187.92,Sandy,Excelent,0
4,174.991,Black,Great,0
29,221.162,Reddish-Brown,Poor,0
20,202.027,Blonde,Excelent,0
1,194.077,Sandy,Good,0
29,211.201,Blonde,Great,0
28,222.706,Reddish-Brown,Excelent,0
19,186.542,Blonde,Great,0
27,223.845,Sandy,Great,0
10,199.387,Black,Great,0
5,217.262,Reddish-Brown,Poor,0
13,179.692,Blonde,Good,0
16,189.413,Black,Excelent,0
24,182.789,Blonde,Good,0
21,172.997,Blonde with Dark Tips,Great,0
11,201.429,Blonde with Dark Tips,Excelent,0
7,195.682,Blonde with Dark Tips,Great,0
22,173.952,Sandy,Poor,0
30,189.885,Blonde with Dark Tips,Great,0
19,179.52,Reddish-Brown,Great,0
26,216.925,Dark Brown,Great,0
10,188.422,Blonde,Excelent,0
24,184.12,Blonde,Excelent,0
23,181.212,Sandy,Excelent,0
6,221.695,Black,Great,0
20,195.73,Blonde,Great,0
29,201.477,Blonde,Poor,0
19,174.695,Reddish-Brown,Poor,0
25,190.316,Dark Brown,Great,0
22,218.691,Reddish-Brown,Great,0
11,224.81,Blonde,Excelent,0
12,193.154,Dark Brown,Poor,0
12,172.159,Blonde with Dark Tips,Great,0
29,178.043,Blonde,Excelent,0
2,183.073,Blonde,Great,0
10,215.993,Black,Good,0
16,180.356,Blonde,Poor,0
19,177.243,Blonde with Dark Tips,Good,0
27,206.039,Blonde,Excelent,0
20,196.812,Blonde with Dark Tips,Good,0
26,176.576,Blonde,Great,0
7,179.417,Reddish-Brown,Poor,0
3,197.524,Blonde with Dark Tips,Great,0
14,198.368,Blonde with Dark Tips,Excelent,0
4,194.707,Blonde,Excelent,0
18,190.234,Dark Brown,Great,0
27,176.065,Black,Good,0
15,227.254,Blonde with Dark Tips,Good,0
22,183.506,Black,Excelent,0
2,195.552,Dark Brown,Excelent,0
22,195.68,Black,Good,0
22,183.201,Sandy,Poor,0
1,186.177,Sandy,Excelent,0
3,217.519,Sandy,Good,0
10,213.726,Dark Brown,Excelent,0
13,174.459,Reddish-Brown,Great,0
14,175.213,Blonde,Great,0
27,192.822,Blonde,Great,0
17,193.345,Black,Great,0
23,172.765,Sandy,Great,0
15,183.122,Blonde with Dark Tips,Excelent,0
13,224.759,Blonde,Good,0
24,174.785,Blonde with Dark Tips,Good,0
16,209.871,Dark Brown,Excelent,0
21,186.073,Dark Brown,Poor,0
5,197.016,Sandy,Great,0
25,216.749,Blonde with Dark Tips,Good,0
25,216.601,Sandy,Poor,0
22,177.706,Dark Brown,Great,0
29,207.646,Sandy,Great,0
15,226.151,Dark Brown,Great,0
27,188.449,Black,Good,0
13,212.946,Blonde,Great,0
18,224.225,Blonde,Great,0
2,209.036,Sandy,Great,0
9,203.397,Dark Brown,Great,0
24,216.898,Blonde,Good,0
27,183.398,Sandy,Good,0
20,177.568,Reddish-Brown,Excelent,0
27,219.464,Blonde,Great,0
1,194.818,Blonde with Dark Tips,Great,0
6,223.851,Dark Brown,Great,0
13,206.471,Blonde with Dark Tips,Poor,0
23,193.127,Blonde,Excelent,0
24,205.689,Dark Brown,Great,0
9,218.06,Blonde,Excelent,0
27,182.04,Blonde,Great,0
21,195.405,Blonde with Dark Tips,Great,0
12,170.048,Blonde,Excelent,0
21,196.732,Blonde,Good,0
29,219.886,Dark Brown,Great,0
22,204.888,Black,Good,0
5,172.404,Blonde,Excelent,0
11,185.362,Blonde,Great,0
6,215.899,Blonde,Excelent,0
3,177.958,Blonde,Great,0
14,201.461,Blonde,Poor,0
13,179.587,Sandy,Great,0
10,226.564,Blonde,Poor,0
28,202.871,Sandy,Poor,0
15,229.474,Blonde with Dark Tips,Excelent,0
5,175.188,Black,Great,0
22,174.095,Sandy,Great,0
30,193.573,Blonde,Great,0
16,182.268,Reddish-Brown,Great,0
16,202.243,Blonde,Excelent,0
20,200.99,Black,Excelent,0
10,177.992,Blonde,Excelent,0
22,190.409,Blonde,Excelent,0
11,205.594,Dark Brown,Excelent,0
21,187.063,Blonde,Great,0
21,206.532,Black,Excelent,0
13,184.585,Sandy,Excelent,0
8,223.549,Blonde with Dark Tips,Great,0
22,191.249,Sandy,Great,0
11,225.894,Blonde with Dark Tips,Great,0
8,194.336,Blonde,Good,0
12,179.53,Blonde with Dark Tips,Great,0
18,212.286,Blonde with Dark Tips,Poor,0
27,216.852,Reddish-Brown,Great,0
19,223.677,Blonde with Dark Tips,Excelent,0
23,182.9,Sandy,Excelent,0
2,221.065,Black,Great,0
30,228.591,Reddish-Brown,Great,0
2,175.467,Sandy,Great,0
24,204.644,Sandy,Great,0
28,176.11,Sandy,Great,0
17,173.179,Blonde,Excelent,0
9,209.695,Sandy,Excelent,0
24,196.603,Sandy,Poor,0
19,184.072,Blonde,Excelent,0
8,206.893,Blonde,Excelent,0
29,224.882,Reddish-Brown,Good,0
24,206.236,Dark Brown,Great,0
20,215.917,Black,Great,0
2,202.279,Sandy,Excelent,0
13,226.163,Blonde,Poor,0
19,222.426,Dark Brown,Great,0
5,224.067,Black,Good,0
19,181.316,Blonde with Dark Tips,Excelent,0
12,222.557,Reddish-Brown,Excelent,0
22,221.22,Dark Brown,Great,0
23,200.349,Sandy,Great,0
26,207.814,Sandy,Excelent,0
21,188.534,Blonde with Dark Tips,Poor,0
9,178.536,Dark Brown,Good,0
27,207.741,Black,Excelent,0
27,187.203,Sandy,Great,0
5,225.178,Sandy,Good,0
9,208.091,Reddish-Brown,Great,0
22,209.797,Sandy,Great,0
24,174.77,Sandy,Great,0
3,209.063,Sandy,Excelent,0
27,223.086,Sandy,Good,0
28,218.453,Blonde with Dark Tips,Excelent,0
17,178.802,Black,Great,0
2,226.968,Sandy,Good,0
18,187.5,Black,Great,0
18,209.509,Sandy,Great,0
16,182.405,Blonde,Good,0
28,180.778,Black,Great,0
4,178.461,Dark Brown,Great,0
12,209.904,Blonde with Dark Tips,Great,0
10,218.202,Blonde with Dark Tips,Great,0
14,171.608,Blonde,Excelent,0
17,224.073,Sandy,Great,0
23,213.681,Blonde,Poor,0
15,194.802,Blonde with Dark Tips,Poor,0
26,179.66,Dark Brown,Great,0
3,219.358,Black,Poor,0
30,225.284,Sandy,Great,0
10,178.49,Dark Brown,Great,0
11,209.234,Blonde,Excelent,0
4,199.314,Blonde,Great,0
3,225.173,Blonde,Great,0
11,196.024,Blonde,Great,0
9,191.738,Sandy,Excelent,0
15,183.29,Sandy,Great,0
13,174.828,Blonde,Poor,0
8,214.661,Blonde,Great,0
15,209.902,Blonde with Dark Tips,Poor,0
15,222.8,Blonde with Dark Tips,Good,0
19,202.422,Blonde,Excelent,0
25,188.906,Black,Great,0
20,178.471,Blonde,Good,0
15,170.866,Black,Excelent,0
18,227.482,Blonde with Dark Tips,Great,0
2,207.048,Blonde with Dark Tips,Great,0
15,185.824,Blonde,Great,0
1,184.115,Reddish-Brown,Good,0
3,212.377,Sandy,Great,0
12,208.608,Blonde,Good,0
9,203.496,Black,Great,0
19,173.783,Black,Good,0
15,229.573,Reddish-Brown,Excelent,0
21,211.381,Reddish-Brown,Poor,0
11,206.752,Reddish-Brown,Good,0
14,223.643,Dark Brown,Good,0
16,214.715,Blonde,Excelent,0
20,171.568,Blonde,Excelent,0
7,226.518,Blonde,Great,0
1,189.774,Sandy,Great,0
16,193.289,Blonde with Dark Tips,Excelent,0
15,190.128,Blonde,Great,0
9,212.328,Black,Poor,0
7,182.325,Blonde with Dark Tips,Great,0
24,200.526,Blonde,Great,0
15,182.802,Sandy,Great,0
18,219.635,Blonde with Dark Tips,Great,0
30,197.56,Blonde,Excelent,0
11,201.286,Sandy,Great,0
7,226.554,Sandy,Excelent,0
1,175.028,Sandy,Great,0
28,186.548,Reddish-Brown,Good,0
16,196.853,Blonde with Dark Tips,Great,0
3,188.969,Blonde,Excelent,0
2,223.145,Blonde with Dark Tips,Good,0
19,184.705,Blonde,Good,0
25,189.918,Sandy,Good,0
25,196.078,Blonde,Excelent,0
12,178.421,Sandy,Poor,0
17,227.799,Reddish-Brown,Great,0
18,186.872,Black,Great,0
11,172.125,Sandy,Good,0
4,197.838,Sandy,Great,0
24,195.563,Blonde,Good,0
16,214.718,Sandy,Excelent,0
13,175.21,Sandy,Poor,0
20,205.335,Blonde,Great,0
12,196.935,Blonde,Great,0
25,229.73,Dark Brown,Excelent,0
27,186.216,Reddish-Brown,Poor,0
11,225.402,Blonde with Dark Tips,Excelent,0
8,222.919,Sandy,Good,0
25,221.84,Blonde with Dark Tips,Poor,0
2,188.492,Black,Excelent,0
3,182.477,Reddish-Brown,Poor,0
24,171.669,Reddish-Brown,Poor,0
29,206.383,Sandy,Great,0
16,207.416,Blonde,Great,0
4,214.234,Blonde with Dark Tips,Good,0
11,180.09,Sandy,Good,0
26,223.62,Reddish-Brown,Poor,0
15,189.315,Sandy,Great,0
8,186.279,Blonde,Excelent,0
4,208.844,Blonde,Great,0
14,228.466,Sandy,Excelent,0
29,200.44,Blonde with Dark Tips,Great,0
11,190.116,Blonde with Dark Tips,Great,0
17,200.206,Sandy,Excelent,0
2,187.416,Blonde,Great,0
22,191.883,Dark Brown,Excelent,0
27,203.014,Blonde,Great,0
30,175.287,Blonde with Dark Tips,Great,0
15,192.038,Blonde with Dark Tips,Excelent,0
19,212.529,Black,Good,0
5,213.483,Sandy,Good,0
12,191.086,Blonde,Great,0
11,196.791,Dark Brown,Good,0
13,214.125,Blonde,Great,0
17,188.217,Black,Poor,0
28,228.584,Black,Good,0
16,197.515,Reddish-Brown,Excelent,0
26,182.002,Blonde with Dark Tips,Good,0
27,189.933,Dark Brown,Great,0
29,203.755,Blonde with Dark Tips,Excelent,0
8,176.242,Blonde,Good,0
25,204.417,Reddish-Brown,Excelent,0
21,193.154,Blonde,Excelent,0
18,181.417,Blonde,Good,0
16,214.192,Blonde,Excelent,0
6,191.877,Blonde,Good,0
11,216.329,Blonde with Dark Tips,Excelent,0
30,172.889,Black,Good,0
7,172.03,Blonde with Dark Tips,Great,0
7,209.854,Blonde,Great,0
8,221.185,Sandy,Excelent,0
6,224.278,Blonde with Dark Tips,Good,0
7,175.219,Blonde,Good,0
23,196.599,Blonde,Good,0
5,196.832,Blonde with Dark Tips,Excelent,0
18,214.171,Blonde,Excelent,0
15,177.657,Blonde,Good,0
8,171.217,Blonde,Great,0
17,174.797,Reddish-Brown,Great,0
13,172.914,Blonde,Great,0
26,170.631,Blonde,Good,0
15,197.329,Sandy,Poor,0
7,185.748,Black,Great,0
5,221.245,Blonde,Great,0
15,223.367,Dark Brown,Great,0
17,220.792,Blonde,Good,0
2,194.601,Sandy,Excelent,0
17,189.154,Blonde,Excelent,0
11,193.105,Blonde with Dark Tips,Great,0
27,183.328,Dark Brown,Great,0
27,174.357,Blonde with Dark Tips,Good,0
3,186.803,Black,Good,0
14,229.82,Sandy,Poor,0
11,183.911,Sandy,Good,0
9,176.428,Blonde,Good,0
24,224.587,Sandy,Poor,0
28,176.69,Blonde,Great,0
15,217.051,Sandy,Good,0
5,185.893,Sandy,Great,0
21,170.139,Sandy,Excelent,0
30,217.96,Blonde,Great,0
20,214.84,Dark Brown,Great,0
12,196.544,Blonde with Dark Tips,Great,0
15,220.809,Sandy,Great,0
23,221.046,Sandy,Good,0
15,205.958,Dark Brown,Good,0
21,221.406,Black,Good,0
26,218.459,Dark Brown,Good,0
20,204.678,Blonde with Dark Tips,Great,0
8,170.773,Blonde with Dark Tips,Good,0
28,196.592,Reddish-Brown,Great,0
13,171.481,Blonde,Good,0
4,215.18,Blonde with Dark Tips,Great,0
24,196.839,Black,Great,0
10,181.055,Reddish-Brown,Excelent,0
2,205.399,Blonde with Dark Tips,Great,0
10,224.038,Dark Brown,Great,0
12,187.779,Blonde with Dark Tips,Excelent,0
22,216.852,Blonde,Excelent,0
29,197.345,Blonde with Dark Tips,Excelent,0
29,213.573,Blonde,Great,0
2,181.113,Black,Great,0
22,187.267,Blonde,Great,0
9,225.026,Blonde,Great,0
9,194.887,Blonde with Dark Tips,Great,0
19,182.038,Sandy,Great,0
30,226.28,Blonde with Dark Tips,Great,0
14,191.42,Reddish-Brown,Good,0
29,200.801,Blonde,Good,0
10,195.898,Sandy,Great,0
24,228.209,Dark Brown,Excelent,0
19,213.849,Blonde,Great,0
28,229.16,Blonde,Great,0
10,195.878,Blonde with Dark Tips,Poor,0
17,181.143,Blonde with Dark Tips,Great,0
14,221.475,Blonde with Dark Tips,Good,0
12,188.034,Sandy,Great,0
12,229.47,Black,Great,0
19,176.232,Blonde,Great,0
25,226.098,Black,Great,0
18,205.681,Dark Brown,Good,0
29,189.157,Sandy,Excelent,0
1,189.46,Dark Brown,Great,0
23,186.095,Black,Great,0
22,196.876,Blonde,Good,0
15,223.755,Dark Brown,Excelent,0
16,228.36,Dark Brown,Great,0
10,199.509,Blonde with Dark Tips,Excelent,0
25,218.985,Black,Poor,0
23,174.09,Blonde,Good,0
5,191.888,Blonde,Good,0
10,202.57,Dark Brown,Poor,0
9,183.905,Reddish-Brown,Great,0
30,188.429,Blonde,Great,0
14,212.212,Dark Brown,Excelent,0
19,226.911,Blonde,Great,0
3,188.102,Blonde with Dark Tips,Excelent,0
17,170.625,Blonde,Good,0
12,226.454,Blonde,Excelent,0
18,222.449,Blonde with Dark Tips,Good,0
4,192.33,Black,Great,0
14,215.63,Blonde,Excelent,0
13,220.713,Sandy,Great,0
27,200.84,Blonde,Great,0
8,223.222,Blonde,Great,0
9,210.982,Blonde with Dark Tips,Excelent,0
14,181.291,Reddish-Brown,Poor,0
23,208.257,Sandy,Great,0
23,186.317,Dark Brown,Excelent,0
10,225.734,Sandy,Good,0
2,179.833,Blonde,Excelent,0
4,217.359,Sandy,Great,0
7,214.197,Black,Great,0
2,172.623,Dark Brown,Excelent,0
17,197.389,Blonde with Dark Tips,Poor,0
29,209.398,Blonde,Great,0
4,189.43,Sandy,Great,0
11,226.08,Reddish-Brown,Excelent,0
17,178.451,Sandy,Excelent,0
25,175.908,Blonde,Great,0
22,189.359,Blonde,Great,0
24,170.757,Blonde with Dark Tips,Great,0
15,181.012,Blonde,Great,0
9,185.045,Blonde,Good,0
22,198.461,Sandy,Good,0
14,220.164,Reddish-Brown,Good,0
15,190.551,Blonde,Poor,0
3,182.076,Blonde,Great,0
30,185.879,Sandy,Great,0
12,210.126,Blonde with Dark Tips,Good,0
8,212.895,Blonde,Good,0
14,173.398,Reddish-Brown,Excelent,0
27,228.923,Reddish-Brown,Good,0
3,181.794,Reddish-Brown,Great,0
23,177.963,Blonde,Good,0
18,183.074,Sandy,Poor,0
5,180.668,Reddish-Brown,Excelent,0
4,212.97,Blonde with Dark Tips,Great,0
29,170.537,Reddish-Brown,Excelent,0
22,191.698,Reddish-Brown,Great,0
11,201.847,Sandy,Great,0
18,200.79,Black,Great,1
11,175.433,Blonde with Dark Tips,Great,0
8,216.818,Sandy,Good,0
3,204.112,Black,Great,0
19,199.717,Blonde,Excelent,0
16,193.539,Black,Great,0
7,175.758,Blonde with Dark Tips,Great,0
20,211.318,Blonde,Great,0
2,228.998,Blonde with Dark Tips,Good,0
13,180.292,Black,Great,0
9,204.793,Sandy,Good,0
20,184.401,Blonde,Great,0
3,192.967,Black,Great,0
1,185.53,Reddish-Brown,Excelent,0
28,227.591,Blonde with Dark Tips,Excelent,0
10,175.097,Blonde with Dark Tips,Excelent,0
30,202.851,Dark Brown,Poor,0
12,179.729,Blonde,Good,0
4,223.321,Blonde,Excelent,0
25,173.089,Blonde,Excelent,0
4,178.67,Blonde with Dark Tips,Poor,0
19,183.773,Blonde with Dark Tips,Excelent,0
4,204.202,Black,Great,0
14,170.997,Sandy,Poor,0
6,194.071,Blonde with Dark Tips,Good,0
26,174.381,Blonde with Dark Tips,Good,0
27,187.089,Blonde,Excelent,0
2,182.682,Sandy,Good,0
19,177.629,Sandy,Excelent,0
24,185.48,Blonde with Dark Tips,Good,0
29,229.012,Blonde with Dark Tips,Good,0
29,207.313,Dark Brown,Poor,0
24,196.999,Sandy,Excelent,0
13,176.658,Blonde with Dark Tips,Excelent,0
30,193.907,Sandy,Great,0
8,217.162,Blonde with Dark Tips,Great,0
2,223.214,Blonde,Great,0
10,189.673,Blonde,Great,0
30,182.822,Blonde with Dark Tips,Poor,0
20,228.359,Dark Brown,Good,0
17,203.497,Sandy,Excelent,0
17,197.735,Blonde,Excelent,0
4,183.747,Dark Brown,Excelent,0
28,176.661,Reddish-Brown,Excelent,0
19,201.8,Black,Good,0
2,199.131,Blonde with Dark Tips,Good,0
20,196.397,Dark Brown,Great,0
16,229.085,Sandy,Good,0
3,216.007,Blonde,Poor,0
23,220.356,Reddish-Brown,Good,0
30,191.122,Blonde,Excelent,0
14,210.717,Sandy,Great,0
9,229.582,Blonde,Great,0
21,176.209,Blonde with Dark Tips,Good,0
29,217.345,Blonde,Great,0
16,186.34,Dark Brown,Poor,0
26,176.182,Dark Brown,Excelent,0
14,175.322,Black,Great,0
15,177.83,Blonde with Dark Tips,Excelent,0
20,221.116,Blonde with Dark Tips,Excelent,0
29,192.422,Sandy,Poor,0
26,229.653,Black,Excelent,0
23,222.504,Blonde,Good,0
1,216.045,Sandy,Great,0
13,174.826,Blonde,Great,0
2,195.154,Blonde,Great,0
29,182.298,Sandy,Good,0
18,193.767,Reddish-Brown,Poor,0
17,188.135,Blonde,Excelent,0
12,229.335,Blonde,Great,0
21,212.98,Sandy,Great,0
24,184.328,Blonde with Dark Tips,Excelent,0
8,187.347,Dark Brown,Great,0
16,202.776,Black,Great,1
14,225.123,Sandy,Great,0
29,180.699,Blonde,Great,0
30,201.631,Blonde,Excelent,0
24,196.004,Reddish-Brown,Great,0
15,199.682,Blonde,Good,0
3,175.521,Blonde,Good,0
17,219.257,Blonde with Dark Tips,Great,0
10,175.827,Black,Good,0
19,219.52,Blonde,Excelent,0
25,207.915,Dark Brown,Good,0
28,189.84,Black,Good,0
25,225.93,Blonde,Good,0
21,205.297,Blonde,Good,0
10,201.359,Blonde with Dark Tips,Good,0
20,202.916,Blonde,Great,0
17,187.004,Black,Excelent,0
30,213.42,Dark Brown,Great,0
2,224.712,Blonde with Dark Tips,Good,0
14,219.81,Dark Brown,Great,0
3,188.134,Blonde with Dark Tips,Poor,0
20,211.523,Reddish-Brown,Good,0
17,204.836,Sandy,Great,0
4,177.576,Reddish-Brown,Great,0
28,197.298,Blonde,Poor,0
22,213.293,Blonde,Good,0
28,220.774,Sandy,Excelent,0
19,195.873,Blonde,Great,0
13,184.969,Sandy,Excelent,0
6,174.606,Reddish-Brown,Great,0
3,181.443,Dark Brown,Excelent,0
5,203.803,Black,Great,0
24,197.871,Blonde,Good,0
12,187.808,Dark Brown,Great,0
23,187.587,Sandy,Excelent,0
24,200.314,Black,Good,0
3,224.43,Dark Brown,Good,0
14,177.29,Blonde,Great,0
19,229.61,Sandy,Excelent,0
24,182.247,Blonde with Dark Tips,Excelent,0
17,206.392,Black,Good,0
9,217.992,Reddish-Brown,Good,0
1,208.516,Dark Brown,Excelent,0
6,205.719,Blonde with Dark Tips,Excelent,0
29,225.312,Sandy,Great,0
19,184.421,Reddish-Brown,Great,0
13,217.639,Blonde,Great,0
22,188.268,Blonde,Great,0
3,195.765,Blonde with Dark Tips,Great,0
30,180.923,Sandy,Great,0
6,179.592,Blonde with Dark Tips,Great,0
24,182.93,Black,Excelent,0
6,178.846,Dark Brown,Great,0
21,226.342,Dark Brown,Good,0
12,208.28,Black,Excelent,0
3,213.021,Black,Excelent,0
28,208.734,Blonde with Dark Tips,Great,0
20,196.634,Black,Great,0
29,190.329,Blonde with Dark Tips,Good,0
17,215.716,Blonde with Dark Tips,Poor,0
14,204.272,Reddish-Brown,Great,1
3,185.627,Blonde,Good,0
17,194.556,Black,Excelent,0
16,227.04,Sandy,Excelent,0
26,178.569,Blonde,Good,0
7,197.377,Dark Brown,Excelent,0
29,177.815,Blonde with Dark Tips,Good,0
14,176.974,Blonde,Good,0
27,191.166,Blonde,Excelent,0
24,227.586,Blonde,Great,0
1,200.071,Sandy,Excelent,0
2,214.465,Blonde with Dark Tips,Good,0
2,218.19,Sandy,Great,0
18,186.875,Sandy,Great,0
5,191.015,Blonde,Great,0
2,199.284,Reddish-Brown,Good,0
