age,weight,mane_color,health,alpha
12,211.927,Black,Great,1
30,214.225,Sandy,Great,0
3,228.791,Dark Brown,Great,0
14,215.354,Sandy,Good,0
24,218.664,Sandy,Good,0
1,223.108,Black,Great,0
11,171.767,Sandy,Good,0
10,206.057,Sandy,Poor,0
14,229.248,Blonde,Great,0
5,181.719,Blonde with Dark Tips,Great,0
3,226.008,Blonde,Great,0
24,178.335,Blonde with Dark Tips,Poor,0
1,225.933,Sandy,Excelent,0
13,171.868,Reddish-Brown,Poor,0
9,186.349,Sandy,Good,0
4,222.015,Sandy,Good,0
11,215.983,Sandy,Poor,0
25,199.433,Sandy,Great,0
23,216.943,Blonde,Great,0
5,209.722,Blonde with Dark Tips,Excelent,0
8,180.833,Reddish-Brown,Great,0
1,172.246,Blonde,Great,0
9,219.28,Blonde with Dark Tips,Good,0
23,181.804,Blonde,Great,0
9,193.896,Dark Brown,Great,0
12,206.354,Blonde,Great,0
17,215.882,Dark Brown,Great,0
4,196.434,Blonde,Good,0
30,193.31,Dark Brown,Good,0
9,210.164,Blonde,Great,0
30,216.128,Sandy,Excelent,0
9,223.667,Blonde,Great,0
23,185.546,Reddish-Brown,Good,0
29,184.981,Blonde with Dark Tips,Great,0
17,176.456,Reddish-Brown,Excelent,0
22,198.996,Blonde with Dark Tips,Good,0
17,192.858,Blonde,Great,0
4,204.838,Blonde,Excelent,0
3,185.595,Blonde,Great,0
10,171.362,Blonde with Dark Tips,Excelent,0
11,207.313,Black,Great,0
16,211.238,Black,Good,0
11,222.017,Blonde,Excelent,0
12,228.821,Blonde,Great,0
23,193.952,Blonde,Excelent,0
8,228.829,Blonde,Excelent,0
23,229.981,Blonde,Great,0
2,227.608,Blonde,Poor,0
14,195.222,Sandy,Good,0
9,208.595,Sandy,Excelent,0
26,217.204,Black,Great,0
14,205.965,Black,Excelent,0
15,185.629,Blonde with Dark Tips,Good,0
17,195.326,Reddish-Brown,Great,0
5,171.291,Blonde with Dark Tips,Great,0
15,208.014,Black,Great,0
10,180.304,Blonde,Good,0
23,189.264,Dark Brown,Poor,0
14,182.73,Reddish-Brown,Excelent,0
23,202.488,Black,Excelent,0
29,208.237,Blonde,Great,0
5,215.402,Reddish-Brown,Excelent,0
8,186.285,Sandy,Poor,0
3,185.244,Reddish-Brown,Great,0
26,198.953,Blonde,Poor,0
4,193.822,Blonde,Good,0
26,189.576,Dark Brown,Excelent,0
22,190.733,Blonde,Good,0
21,191.836,Sandy,Poor,0
17,184.164,Blonde,Great,0
17,212.758,Blonde with Dark Tips,Excelent,0
25,181.425,Black,Poor,0
29,224.137,Blonde with Dark Tips,Great,0
21,186.726,Sandy,Poor,0
27,174.59,Blonde,Great,0
17,192.167,Blonde,Great,0
15,172.114,Blonde with Dark Tips,Excelent,0
3,170.9,Blonde,Great,0
10,176.959,Reddish-Brown,Great,0
10,224.046,Black,Great,0
27,176.254,Blonde,Great,0
27,205.275,Black,Excelent,0
25,195.481,Black,Good,0
25,170.655,Sandy,Good,0
10,172.238,Blonde with Dark Tips,Great,0
4,200.921,Blonde with Dark Tips,Poor,0
2,172.695,Sandy,Great,0
4,200.276,Blonde,Good,0
19,214.46,Reddish-Brown,Great,1
25,194.587,Blonde with Dark Tips,Good,0
22,210.585,Sandy,Good,0
20,199.54,Dark Brown,Excelent,0
23,222.368,Blonde,Excelent,0
23,225.773,Reddish-Brown,Great,0
21,204.116,Blonde with Dark Tips,Good,0
7,198.378,Dark Brown,Good,0
22,189.344,Dark Brown,Great,0
16,184.381,Sandy,Good,0
27,185.776,Dark Brown,Excelent,0
19,201.594,Sandy,Excelent,0
9,219.075,Black,Great,0
21,221.634,Sandy,Excelent,0
15,170.231,Blonde,Great,0
22,214.688,Blonde,Excelent,0
7,201.19,Black,Good,0
10,229.443,Blonde with Dark Tips,Good,0
4,204.721,Blonde with Dark Tips,Good,0
27,217.556,Sandy,Excelent,0
18,177.129,Blonde,Great,0
30,174.134,Blonde with Dark Tips,Great,0
25,202.128,Reddish-Brown,Good,0
8,213.457,Black,Excelent,0
8,180.141,Blonde with Dark Tips,Poor,0
10,206.507,Sandy,Good,0
1,197.167,Blonde with Dark Tips,Great,0
23,183.309,Black,Good,0
6,198.541,Black,Excelent,0
10,174.458,Blonde with Dark Tips,Great,0
18,203.783,Blonde,Great,0
8,196.063,Dark Brown,Great,0
2,215.477,Blonde with Dark Tips,Great,0
3,179.35,Sandy,Excelent,0
12,222.115,Dark Brown,Great,0
16,201.18,Sandy,Good,0
30,186.052,Reddish-Brown,Great,0
10,201.729,Sandy,Great,0
14,196.606,Dark Brown,Excelent,0
6,178.958,Reddish-Brown,Excelent,0
26,227.824,Blonde with Dark Tips,Good,0
9,186.917,Black,Excelent,0
29,208.671,Sandy,Good,0
12,224.159,Black,Poor,0
24,186.081,Sandy,Great,0
29,212.607,Blonde with Dark Tips,Great,0
30,229.786,Blonde with Dark Tips,Excelent,0
15,226.661,Blonde,Great,0
12,188.86,Dark Brown,Great,0
23,176.715,Blonde,Good,0
18,198.159,Blonde,Good,0
14,172.228,Blonde with Dark Tips,Good,0
19,181.474,Blonde,Great,0
12,217.009,Blonde with Dark Tips,Good,0
17,184.879,Black,Excelent,0
30,213.133,Sandy,Excelent,0
15,227.233,Sandy,Great,0
12,203.031,Dark Brown,Good,0
10,180.49,Sandy,Good,0
3,216.325,Black,Good,0
25,173.13,Reddish-Brown,Great,0
19,200.385,Blonde,Great,0
12,220.654,Reddish-Brown,Poor,0
10,194.477,Reddish-Brown,Excelent,0
14,172.216,Blonde with Dark Tips,Excelent,0
9,174.886,Reddish-Brown,Excelent,0
5,170.742,Blonde with Dark Tips,Poor,0
18,219.413,Blonde,Good,0
11,170.458,Blonde with Dark Tips,Poor,0
30,179.81,Blonde,Great,0
6,184.364,Black,Good,0
20,199.935,Blonde with Dark Tips,Great,0
15,190.306,Blonde with Dark Tips,Good,0
12,171.078,Dark Brown,Good,0
17,225.621,Dark Brown,Excelent,0
20,212.394,Reddish-Brown,Excelent,0
2,188.691,Blonde,Excelent,0
19,223.612,Dark Brown,Poor,0
5,218.719,Sandy,Great,0
28,226.009,Blonde,Poor,0
12,209.939,Blonde with Dark Tips,Excelent,0
11,229.715,Sandy,Excelent,0
7,202.695,Blonde with Dark Tips,Excelent,0
29,173.927,Blonde with Dark Tips,Good,0
28,175.306,Blonde with Dark Tips,Good,0
28,190.029,Sandy,Good,0
2,186.539,Blonde,Great,0
19,202.346,Sandy,Good,0
12,223.956,Dark Brown,Excelent,0
22,194.287,Sandy,Good,0
27,173.384,Blonde,Good,0
2,215.31,Blonde with Dark Tips,Poor,0
5,209.891,Blonde with Dark Tips,Good,0
13,201.8,Dark Brown,Great,1
23,220.675,Reddish-Brown,Excelent,0
24,224.143,Reddish-Brown,Poor,0
3,220.488,Blonde,Great,0
5,209.936,Blonde,Good,0
12,228.615,Blonde,Poor,0
29,200.733,Dark Brown,Poor,0
30,222.586,Black,Good,0
1,211.232,Blonde,Good,0
27,214.422,Sandy,Excelent,0
19,221.0,Blonde with Dark Tips,Great,0
21,204.852,Blonde,Poor,0
18,219.761,Blonde,Excelent,0
11,216.875,Blonde with Dark Tips,Great,0
17,198.5,Blonde with Dark Tips,Good,0
7,225.428,Blonde,Good,0
19,170.885,Reddish-Brown,Good,0
3,200.068,Sandy,Great,0
27,198.765,Sandy,Excelent,0
22,202.793,Blonde,Good,0
28,175.625,Blonde,Excelent,0
12,189.406,Blonde,Poor,0
17,202.825,Black,Poor,0
1,217.676,Reddish-Brown,Good,0
24,223.399,Blonde with Dark Tips,Great,0
14,222.343,Blonde with Dark Tips,Poor,0
18,203.032,Blonde with Dark Tips,Great,0
3,227.911,Dark Brown,Great,0
15,191.835,Blonde,Great,0
21,190.053,Sandy,Good,0
18,221.41,Sandy,Great,0
7,204.172,Blonde,Good,0
6,217.317,Blonde,Great,0
12,213.08,Black,Poor,0
12,189.565,Blonde with Dark Tips,Excelent,0
9,216.766,Blonde,Good,0
26,211.298,Dark Brown,Excelent,0
5,209.056,Reddish-Brown,Great,0
10,208.877,Reddish-Brown,Good,0
24,223.28,Reddish-Brown,Great,0
3,228.501,Blonde with Dark Tips,Good,0
3,197.531,Blonde,Good,0
5,228.877,Dark Brown,Good,0
27,175.859,Blonde with Dark Tips,Poor,0
19,192.035,Black,Poor,0
5,174.1,Blonde,Great,0
19,218.394,Blonde with Dark Tips,Great,0
20,171.93,Black,Good,0
28,170.211,Blonde,Poor,0
17,219.223,Reddish-Brown,Great,0
26,170.209,Sandy,Good,0
30,183.294,Blonde,Great,0
7,175.753,Blonde,Great,0
11,180.982,Blonde,Good,0
23,180.347,Sandy,Poor,0
1,222.59,Dark Brown,Excelent,0
29,187.053,Blonde,Excelent,0
29,210.207,Dark Brown,Excelent,0
7,208.808,Blonde,Good,0
22,199.672,Black,Great,0
25,205.455,Blonde,Great,0
3,170.608,Sandy,Good,0
18,225.793,Blonde,Good,0
9,227.029,Blonde,Good,0
9,179.164,Sandy,Great,0
11,172.388,Blonde,Poor,0
8,217.198,Sandy,Poor,0
24,181.661,Dark Brown,Great,0
8,197.871,Sandy,Great,0
28,211.032,Sandy,Great,0
29,180.013,Dark Brown,Poor,0
1,210.433,Blonde with Dark Tips,Good,0
25,222.931,Blonde with Dark Tips,Great,0
26,176.299,Reddish-Brown,Good,0
14,199.837,Blonde,Great,0
14,202.953,Blonde,Good,0
3,183.228,Sandy,Excelent,0
27,199.173,Black,Excelent,0
3,220.177,Blonde with Dark Tips,Excelent,0
10,187.983,Black,Great,0
10,177.398,Sandy,Great,0
8,181.629,Blonde with Dark Tips,Poor,0
10,181.974,Dark Brown,Good,0
18,197.511,Blonde with Dark Tips,Excelent,0
3,213.967,Blonde,Great,0
21,194.227,Blonde,Excelent,0
3,228.436,Blonde with Dark Tips,Good,0
17,217.577,Sandy,Excelent,0
25,183.314,Black,Great,0
1,174.439,Blonde,Great,0
2,180.128,Reddish-Brown,Good,0
10,207.955,Reddish-Brown,Good,0
17,182.843,Reddish-Brown,Poor,0
28,195.195,Black,Good,0
15,181.049,Reddish-Brown,Great,0
10,222.56,Reddish-Brown,Great,0
1,219.703,Blonde,Great,0
28,203.424,Black,Good,0
24,221.954,Sandy,Great,0
19,181.892,Sandy,Excelent,0
4,174.69,Blonde,Great,0
6,229.431,Blonde,Great,0
6,170.656,Blonde,Great,0
1,227.384,Black,Good,0
26,211.603,Sandy,Great,0
16,173.359,Reddish-Brown,Great,0
8,179.561,Blonde with Dark Tips,Great,0
12,220.091,Sandy,Great,0
29,188.897,Blonde with Dark Tips,Good,0
14,220.212,Blonde,Excelent,0
2,211.372,Blonde,Excelent,0
15,195.789,Black,Great,0
19,190.515,Blonde,Great,0
1,213.296,Blonde with Dark Tips,Good,0
30,227.883,Blonde,Great,0
3,175.556,Sandy,Great,0
19,192.381,Blonde,Good,0
18,197.051,Blonde with Dark Tips,Great,0
24,205.154,Dark Brown,Excelent,0
7,197.575,Blonde,Great,0
15,210.05,Blonde,Great,0
13,178.001,Blonde,Excelent,0
4,226.087,Black,Good,0
18,200.559,Sandy,Good,0
3,209.605,Sandy,Great,0
12,226.317,Reddish-Brown,Great,0
22,202.327,Sandy,Great,0
6,220.15,Sandy,Good,0
4,172.807,Black,Great,0
29,211.917,Blonde,Great,0
2,205.251,Blonde,Great,0
17,170.583,Black,Good,0
29,226.191,Reddish-Brown,Good,0
2,207.753,Blonde,Good,0
2,198.367,Black,Good,0
15,210.163,Black,Good,0
30,202.732,Sandy,Great,0
18,214.523,Blonde,Poor,0
11,202.184,Blonde,Poor,0
5,175.282,Dark Brown,Excelent,0
10,195.58,Dark Brown,Good,0
17,181.794,Blonde,Good,0
2,221.751,Blonde,Great,0
9,184.88,Blonde,Excelent,0
10,199.27,Reddish-Brown,Great,0
7,173.57,Blonde,Poor,0
27,210.067,Blonde,Excelent,0
16,218.522,Blonde,Good,0
29,176.574,Reddish-Brown,Great,0
16,213.643,Blonde,Great,0
15,201.7,Blonde with Dark Tips,Great,0
3,195.804,Sandy,Excelent,0
7,229.587,Black,Good,0
24,182.836,Sandy,Poor,0
28,206.014,Sandy,Good,0
20,209.94,Sandy,Good,0
9,170.875,Blonde,Poor,0
20,204.992,Blonde with Dark Tips,Excelent,0
27,193.869,Sandy,Great,0
27,199.962,Sandy,Great,0
1,187.668,Blonde,Excelent,0
15,204.779,Blonde with Dark Tips,Good,0
27,170.461,Sandy,Good,0
17,215.687,Sandy,Poor,0
16,191.957,Blonde with Dark Tips,Excelent,0
7,186.634,Reddish-Brown,Great,0
8,206.658,Reddish-Brown,Excelent,0
2,200.626,Sandy,Excelent,0
12,191.596,Blonde,Great,0
8,197.872,Blonde with Dark Tips,Excelent,0
26,222.442,Blonde,Great,0
19,223.496,Blonde,Good,0
4,194.544,Black,Poor,0
13,170.012,Reddish-Brown,Great,0
11,208.026,Sandy,Great,0
18,170.433,Blonde,Excelent,0
21,226.546,Sandy,Poor,0
14,181.971,Sandy,Great,0
10,214.426,Blonde,Good,0
17,179.619,Sandy,Good,0
22,200.796,Blonde,Great,0
27,177.366,Sandy,Excelent,0
29,170.748,Blonde,Great,0
17,206.749,Blonde,Excelent,0
21,227.056,Black,Great,0
23,197.724,Blonde,Good,0
6,173.816,Blonde with Dark Tips,Good,0
9,174.778,Blonde,Excelent,0
19,222.211,Reddish-Brown,Poor,0
5,205.587,Black,Excelent,0
18,183.576,Blonde with Dark Tips,Poor,0
4,197.918,Sandy,Excelent,0
5,211.651,Black,Great,0
8,172.941,Blonde with Dark Tips,Excelent,0
27,182.995,Blonde with Dark Tips,Excelent,0
25,182.437,Reddish-Brown,Good,0
20,226.579,Sandy,Excelent,0
5,220.539,Blonde,Excelent,0
20,199.463,Reddish-Brown,Poor,0
4,219.397,Sandy,Great,0
25,193.929,Blonde,Excelent,0
1,223.272,Sandy,Poor,0
5,186.058,Black,Good,0
5,178.54,Black,Great,0
15,210.794,Black,Good,0
5,199.19,Black,Excelent,0
20,211.614,Blonde,Good,0
8,173.445,Dark Brown,Good,0
16,214.853,Blonde with Dark Tips,Good,0
6,208.193,Blonde with Dark Tips,Great,0
7,215.558,Blonde,Excelent,0
26,187.244,Black,Great,0
28,179.981,Blonde,Great,0
10,183.077,Blonde,Great,0
14,197.056,Blonde,Great,0
29,174.419,Blonde,Excelent,0
17,176.862,Blonde with Dark Tips,Good,0
3,190.847,Sandy,Good,0
4,174.525,Blonde,Excelent,0
3,199.694,Black,Excelent,0
17,211.348,Blonde,Poor,0
30,214.207,Sandy,Good,0
12,211.137,Blonde with Dark Tips,Poor,0
15,174.197,Dark Brown,Great,0
24,187.466,Blonde,Good,0
10,201.471,Blonde with Dark Tips,Great,0
30,179.951,Blonde,Good,0
16,204.863,Dark Brown,Excelent,0
15,229.236,Blonde,Good,0
20,183.768,Black,Good,0
2,180.117,Blonde with Dark Tips,Great,0
27,208.088,Black,Poor,0
27,184.405,Sandy,Great,0
8,175.524,Blonde with Dark Tips,Excelent,0
1,172.12,Blonde,Excelent,0
16,206.433,Blonde,Poor,0
19,218.552,Black,Good,0
11,225.954,Blonde with Dark Tips,Excelent,0
27,186.91,Blonde,Great,0
3,227.42,Sandy,Excelent,0
9,172.321,Blonde,Excelent,0
9,193.463,Blonde with Dark Tips,Poor,0
12,177.662,Blonde,Great,0
5,190.404,Dark Brown,Great,0
30,224.383,Sandy,Good,0
6,175.242,Black,Good,0
23,224.056,Dark Brown,Great,0
4,173.562,Sandy,Excelent,0
9,177.098,Blonde,Good,0
3,203.475,Reddish-Brown,Great,0
1,225.469,Reddish-Brown,Great,0
17,191.073,Dark Brown,Great,0
15,178.875,Blonde with Dark Tips,Great,0
20,183.412,Sandy,Good,0
10,221.086,Blonde,Great,0
1,200.233,Sandy,Great,0
27,198.649,Sandy,Good,0
21,199.263,Reddish-Brown,Good,0
15,179.986,Blonde with Dark Tips,Good,0
3,192.656,Sandy,Good,0
9,206.378,Blonde with Dark Tips,Great,0
9,209.896,Blonde,Great,0
25,206.883,Blonde,Great,0
5,181.723,Blonde,Excelent,0
22,220.505,Sandy,Good,0
8,195.557,Blonde,Excelent,0
16,172.907,Sandy,Poor,0
23,194.798,Blonde with Dark Tips,Good,0
12,193.425,Reddish-Brown,Excelent,0
13,224.522,Black,Great,0
28,176.05,Blonde,Great,0
29,177.07,Blonde with Dark Tips,Good,0
11,210.78,Sandy,Great,0
4,198.021,Sandy,Excelent,0
13,213.062,Blonde,Great,0
3,214.993,Blonde,Great,0
1,202.081,Blonde,Good,0
17,214.663,Black,Excelent,0
14,180.512,Blonde,Great,0
17,183.564,Sandy,Good,0
19,176.909,Dark Brown,Great,0
19,223.924,Blonde with Dark Tips,Great,0
14,229.032,Black,Great,0
10,195.852,Sandy,Great,0
14,209.232,Reddish-Brown,Excelent,0
13,218.344,Reddish-Brown,Excelent,0
9,223.67,Blonde with Dark Tips,Excelent,0
8,195.739,Dark Brown,Excelent,0
28,176.285,Blonde with Dark Tips,Great,0
21,185.047,Dark Brown,Good,0
29,181.285,Blonde,Great,0
4,213.614,Sandy,Poor,0
11,179.759,Sandy,Great,0
9,190.366,Dark Brown,Great,0
20,206.537,Black,Excelent,0
27,215.807,Blonde with Dark Tips,Great,0
2,220.629,Sandy,Great,0
19,194.161,Blonde,Poor,0
9,193.347,Blonde,Good,0
17,185.674,Reddish-Brown,Great,0
25,171.476,Reddish-Brown,Good,0
28,200.199,Blonde,Great,0
5,201.432,Sandy,Poor,0
4,219.856,Dark Brown,Excelent,0
21,208.71,Blonde,Good,0
14,208.173,Dark Brown,Great,1
18,224.392,Blonde,Poor,0
26,180.912,Reddish-Brown,Great,0
27,190.011,Blonde with Dark Tips,Great,0
16,203.872,Blonde,Good,0
27,225.479,Sandy,Excelent,0
3,220.187,Reddish-Brown,Excelent,0
15,212.822,Sandy,Great,0
7,211.308,Blonde,Poor,0
1,195.14,Blonde with Dark Tips,Great,0
8,203.993,Black,Excelent,0
28,188.563,Black,Poor,0
9,208.946,Sandy,Excelent,0
15,228.389,Blonde,Poor,0
6,198.317,Black,Excelent,0
11,170.767,Dark Brown,Good,0
9,227.432,Reddish-Brown,Excelent,0
21,192.754,Blonde,Excelent,0
23,210.668,Blonde,Poor,0
30,185.55,Blonde with Dark Tips,Excelent,0
2,207.647,Blonde,Good,0
16,204.659,Blonde with Dark Tips,Good,0
4,208.592,Dark Brown,Great,0
18,189.462,Black,Good,0
3,199.02,Blonde,Poor,0
16,175.973,Blonde,Great,0
25,217.5,Blonde,Great,0
30,226.276,Blonde with Dark Tips,Great,0
13,196.286,Reddish-Brown,Great,0
23,193.549,Sandy,Good,0
11,178.977,Blonde,Great,0
20,215.767,Blonde with Dark Tips,Great,0
29,229.311,Blonde,Excelent,0
9,180.283,Sandy,Great,0
17,229.532,Blonde with Dark Tips,Excelent,0
18,191.499,Blonde with Dark Tips,Poor,0
20,199.299,Blonde,Poor,0
10,186.182,Blonde,Good,0
25,176.478,Sandy,Excelent,0
17,211.565,Blonde with Dark Tips,Excelent,0
30,229.23,Sandy,Good,0
14,183.051,Blonde,Great,0
30,205.292,Blonde with Dark Tips,Great,0
1,173.169,Sandy,Poor,0
23,192.877,Blonde with Dark Tips,Good,0
19,176.353,Blonde,Excelent,0
21,185.589,Reddish-Brown,Great,0
3,187.632,Sandy,Great,0
27,191.284,Dark Brown,Great,0
22,198.647,Blonde,Good,0
27,219.923,Blonde,Great,0
9,200.269,Black,Excelent,0
6,205.68,Dark Brown,Great,0
5,171.055,Dark Brown,Poor,0
15,192.168,Sandy,Good,0
14,214.12,Reddish-Brown,Poor,0
28,192.515,Blonde with Dark Tips,Good,0
29,184.28,Blonde with Dark Tips,Excelent,0
26,213.605,Dark Brown,Good,0
20,215.408,Blonde with Dark Tips,Great,0
20,187.078,Reddish-Brown,Poor,0
1,188.659,Black,Great,0
25,185.668,Blonde,Poor,0
9,205.478,Blonde,Great,0
6,207.239,Blonde,Great,0
1,218.271,Blonde with Dark Tips,Good,0
22,178.186,Blonde,Great,0
22,195.969,Black,Good,0
3,173.522,Blonde,Great,0
25,220.695,Blonde,Great,0
13,179.749,Black,Excelent,0
19,205.177,Dark Brown,Good,0
24,223.481,Blonde with Dark Tips,Excelent,0
27,223.761,Reddish-Brown,Great,0
22,187.494,Dark Brown,Good,0
9,226.611,Blonde with Dark Tips,Great,0
20,214.501,Blonde,Great,0
18,212.854,Blonde,Good,0
15,191.032,Sandy,Excelent,0
23,184.039,Blonde,Good,0
16,220.914,Blonde,Great,0
24,174.796,Blonde,Great,0
30,219.043,Dark Brown,Excelent,0
13,207.612,Sandy,Great,0
29,198.375,Blonde,Great,0
22,173.333,Blonde,Good,0
17,203.569,Sandy,Excelent,0
3,197.268,Blonde,Excelent,0
30,188.208,Black,Great,0
16,199.416,Blonde,Excelent,0
4,201.083,Black,Poor,0
26,171.55,Black,Excelent,0
15,193.866,Blonde with Dark Tips,Poor,0
9,173.311,Blonde with Dark Tips,Poor,0
1,186.278,Black,Great,0
19,221.171,Dark Brown,Excelent,0
3,179.877,Blonde,Great,0
3,217.514,Sandy,Great,0
23,217.353,Black,Good,0
30,173.751,Blonde,Excelent,0
18,222.263,Blonde,Great,0
30,174.27,Sandy,Great,0
21,180.625,Blonde with Dark Tips,Poor,0
16,227.379,Blonde with Dark Tips,Excelent,0
2,185.063,Blonde with Dark Tips,Great,0
25,213.488,Reddish-Brown,Excelent,0
21,189.13,Dark Brown,Good,0
11,177.821,Sandy,Excelent,0
29,189.63,Blonde,Poor,0
6,208.214,Sandy,Good,0
21,211.045,Blonde with Dark Tips,Great,0
14,177.084,Black,Good,0
8,192.821,Black,Good,0
22,189.557,Blonde with Dark Tips,Good,0
14,186.62,Blonde,Good,0
30,223.717,Blonde,Excelent,0
11,173.552,Black,Excelent,0
26,207.876,Blonde,Great,0
16,199.083,Dark Brown,Excelent,0
25,189.835,Sandy,Great,0
23,193.053,Black,Excelent,0
8,218.029,Blonde with Dark Tips,Poor,0
17,211.312,Blonde with Dark Tips,Excelent,0
23,217.997,Blonde with Dark Tips,Great,0
26,229.885,Blonde,Good,0
8,225.561,Blonde with Dark Tips,Poor,0
17,189.164,Black,Great,0
14,185.306,Black,Great,0
17,193.048,Dark Brown,Good,0
6,176.901,Blonde,Great,0
1,180.507,Dark Brown,Excelent,0
25,197.06,Blonde with Dark Tips,Good,0
23,174.649,Sandy,Good,0
14,202.585,Blonde,Great,0
13,199.537,Sandy,Great,0
10,225.259,Blonde with Dark Tips,Great,0
2,172.626,Blonde,Great,0
6,174.125,Black,Great,0
25,199.368,Black,Excelent,0
30,176.6,Sandy,Excelent,0
21,174.537,Reddish-Brown,Great,0
10,228.97,Reddish-Brown,Great,0
12,189.08,Black,Excelent,0
9,200.458,Blonde with Dark Tips,Great,0
9,181.242,Blonde,Poor,0
13,217.358,Sandy,Great,0
25,206.118,Black,Excelent,0
24,219.323,Blonde with Dark Tips,Great,0
14,174.924,Dark Brown,Good,0
5,220.848,Blonde,Excelent,0
4,209.764,Sandy,Great,0
28,216.091,Black,Good,0
5,218.339,Sandy,Excelent,0
13,198.648,Dark Brown,Good,0
1,218.523,Blonde,Great,0
26,205.236,Black,Good,0
1,192.797,Blonde with Dark Tips,Good,0
16,198.512,Reddish-Brown,Good,0
29,188.947,Reddish-Brown,Great,0
14,204.342,Reddish-Brown,Great,1
18,213.197,Dark Brown,Poor,0
14,196.347,Dark Brown,Great,0
27,197.104,Reddish-Brown,Great,0
3,212.71,Sandy,Great,0
12,228.34,Dark Brown,Great,0
14,201.174,Black,Excelent,0
23,210.463,Blonde with Dark Tips,Good,0
22,182.421,Sandy,Great,0
18,177.266,Blonde,Good,0
12,209.807,Blonde,Great,0
6,190.013,Dark Brown,Great,0
3,187.228,Blonde,Good,0
16,216.651,Blonde,Good,0
2,205.261,Blonde,Excelent,0
17,221.422,Blonde,Great,0
1,187.903,Dark Brown,Good,0
12,217.369,Dark Brown,Excelent,0
22,227.856,Blonde with Dark Tips,Good,0
22,215.666,Blonde,Excelent,0
21,189.56,Black,Excelent,0
28,220.728,Blonde,Great,0
24,210.056,Reddish-Brown,Great,0
10,180.45,Reddish-Brown,Good,0
17,205.049,Blonde with Dark Tips,Poor,0
25,174.51,Sandy,Great,0
20,220.548,Blonde,Good,0
16,188.215,Reddish-Brown,Good,0
13,216.608,Black,Good,0
29,220.002,Blonde,Good,0
18,206.082,Blonde,Great,0
14,204.703,Blonde,Good,0
