age,weight,mane_color,health,alpha
19,206.825,Dark Brown,Good,0
17,217.214,Blonde,Good,0
28,179.302,Sandy,Poor,0
7,180.931,Sandy,Good,0
9,226.758,Reddish-Brown,Great,0
7,223.731,Dark Brown,Excelent,0
16,202.894,Blonde with Dark Tips,Good,0
26,211.196,Sandy,Good,0
8,219.425,Blonde with Dark Tips,Great,0
29,203.557,Blonde with Dark Tips,Excelent,0
20,199.542,Blonde,Excelent,0
30,194.57,Blonde,Great,0
1,219.881,Blonde with Dark Tips,Excelent,0
23,174.92,Black,Good,0
12,173.964,Sandy,Great,0
1,204.597,Dark Brown,Poor,0
22,184.293,Blonde with Dark Tips,Good,0
9,221.836,Black,Good,0
22,170.009,Reddish-Brown,Good,0
27,198.332,Blonde with Dark Tips,Good,0
24,207.347,Black,Great,0
14,181.217,Blonde,Excelent,0
8,188.826,Blonde,Poor,0
7,223.642,Sandy,Poor,0
19,195.125,Blonde,Excelent,0
17,219.838,Reddish-Brown,Good,0
19,171.819,Sandy,Poor,0
10,199.909,Sandy,Great,0
12,177.259,Blonde,Great,0
22,177.042,Blonde,Great,0
19,182.756,Blonde,Excelent,0
4,211.948,Blonde with Dark Tips,Poor,0
21,213.401,Blonde with Dark Tips,Great,0
8,223.468,Black,Good,0
8,229.892,Black,Good,0
4,204.756,Sandy,Good,0
3,202.669,Blonde with Dark Tips,Great,0
29,211.095,Blonde,Good,0
16,228.565,Sandy,Good,0
24,196.855,Blonde with Dark Tips,Good,0
21,203.077,Black,Poor,0
9,199.271,Dark Brown,Poor,0
2,214.935,Blonde with Dark Tips,Good,0
9,179.147,Reddish-Brown,Great,0
5,211.195,Reddish-Brown,Poor,0
13,224.339,Black,Great,0
8,216.986,Sandy,Great,0
29,171.413,Black,Great,0
17,199.899,Blonde,Great,0
18,225.152,Sandy,Good,0
13,196.411,Sandy,Excelent,0
11,192.053,Sandy,Good,0
6,183.709,Dark Brown,Excelent,0
16,197.347,Sandy,Great,0
15,199.765,Sandy,Great,0
7,223.391,Blonde with Dark Tips,Excelent,0
25,226.655,Sandy,Great,0
2,192.409,Blonde with Dark Tips,Great,0
11,214.678,Sandy,Poor,0
20,178.815,Blonde,Excelent,0
18,205.064,Blonde with Dark Tips,Great,0
17,205.132,Blonde with Dark Tips,Good,0
24,182.159,Sandy,Excelent,0
14,226.584,Reddish-Brown,Poor,0
9,218.393,Blonde,Poor,0
28,189.811,Blonde with Dark Tips,Poor,0
10,198.825,Black,Great,0
8,170.53,Blonde with Dark Tips,Great,0
24,227.615,Blonde with Dark Tips,Great,0
24,226.745,Blonde with Dark Tips,Great,0
4,225.203,Dark Brown,Good,0
1,204.213,Sandy,Excelent,0
16,174.301,Blonde with Dark Tips,Excelent,0
19,219.522,Sandy,Great,0
3,212.282,Dark Brown,Great,0
12,215.488,Blonde,Good,0
3,200.429,Blonde with Dark Tips,Poor,0
16,194.05,Blonde with Dark Tips,Good,0
21,172.36,Blonde with Dark Tips,Great,0
9,222.222,Black,Poor,0
3,185.282,Sandy,Good,0
6,170.088,Reddish-Brown,Great,0
5,188.574,Blonde with Dark Tips,Excelent,0
17,186.468,Black,Great,0
27,177.067,Sandy,Good,0
21,221.924,Blonde,Excelent,0
9,181.483,Blonde,Poor,0
4,190.474,Black,Excelent,0
17,228.522,Sandy,Great,0
20,178.367,Reddish-Brown,Excelent,0
5,227.026,Blonde,Great,0
22,174.357,Sandy,Great,0
28,177.293,Reddish-Brown,Excelent,0
1,208.43,Dark Brown,Great,0
21,205.988,Dark Brown,Good,0
25,197.914,Blonde,Excelent,0
14,225.176,Blonde,Poor,0
27,180.738,Reddish-Brown,Poor,0
18,210.418,Black,Excelent,0
8,224.391,Blonde,Good,0
10,206.58,Sandy,Good,0
4,180.631,Blonde with Dark Tips,Great,0
22,208.489,Blonde with Dark Tips,Excelent,0
6,170.849,Reddish-Brown,Good,0
30,204.482,Dark Brown,Excelent,0
28,178.044,Blonde with Dark Tips,Great,0
26,203.038,Sandy,Great,0
14,201.495,Reddish-Brown,Great,0
12,198.844,Blonde with Dark Tips,Great,0
17,176.815,Blonde,Great,0
22,217.8,Blonde,Great,0
1,219.334,Black,Excelent,0
28,206.448,Blonde with Dark Tips,Excelent,0
1,214.167,Sandy,Excelent,0
29,223.642,Sandy,Great,0
19,176.427,Blonde,Excelent,0
30,170.484,Black,Great,0
5,222.382,Sandy,Great,0
3,180.329,Blonde,Poor,0
11,203.693,Blonde,Good,0
18,196.992,Blonde with Dark Tips,Great,0
4,208.007,Blonde,Excelent,0
6,223.138,Black,Great,0
25,227.834,Blonde,Great,0
2,212.267,Sandy,Poor,0
24,193.501,Blonde,Great,0
28,207.631,Blonde with Dark Tips,Poor,0
15,211.559,Blonde with Dark Tips,Good,0
26,223.444,Sandy,Great,0
30,224.685,Black,Great,0
2,200.533,Dark Brown,Great,0
15,205.377,Sandy,Great,0
8,212.289,Blonde with Dark Tips,Great,0
6,189.521,Blonde,Poor,0
13,201.434,Sandy,Great,0
15,193.046,Blonde with Dark Tips,Good,0
21,179.269,Dark Brown,Good,0
27,214.147,Sandy,Great,0
1,194.72,Sandy,Excelent,0
16,187.592,Blonde,Great,0
9,185.663,Dark Brown,Good,0
8,201.078,Dark Brown,Great,0
13,204.008,Black,Great,1
9,206.907,Black,Excelent,0
12,211.847,Sandy,Great,0
22,220.828,Blonde with Dark Tips,Poor,0
24,193.316,Dark Brown,Good,0
27,205.545,Blonde,Great,0
8,215.925,Blonde,Great,0
13,215.395,Reddish-Brown,Great,0
13,227.879,Blonde with Dark Tips,Great,0
1,193.133,Blonde,Excelent,0
26,227.453,Blonde with Dark Tips,Excelent,0
28,185.386,Blonde with Dark Tips,Excelent,0
7,193.249,Blonde with Dark Tips,Excelent,0
22,183.767,Blonde with Dark Tips,Excelent,0
28,219.088,Blonde,Great,0
1,212.556,Blonde,Great,0
18,192.581,Blonde with Dark Tips,Great,0
21,218.24,Blonde,Excelent,0
13,223.352,Blonde,Poor,0
12,181.979,Blonde with Dark Tips,Great,0
28,206.159,Blonde,Good,0
3,203.906,Blonde with Dark Tips,Excelent,0
10,183.539,Black,Good,0
1,227.792,Sandy,Good,0
11,186.478,Sandy,Great,0
25,193.209,Dark Brown,Great,0
28,209.878,Blonde,Great,0
20,212.933,Black,Great,0
17,218.919,Blonde with Dark Tips,Great,0
21,228.142,Sandy,Great,0
4,226.699,Dark Brown,Poor,0
10,225.581,Black,Great,0
30,204.296,Blonde with Dark Tips,Good,0
27,199.996,Blonde with Dark Tips,Great,0
20,172.229,Blonde with Dark Tips,Great,0
22,187.219,Sandy,Poor,0
5,221.882,Black,Good,0
20,176.962,Sandy,Good,0
30,191.789,Reddish-Brown,Great,0
6,207.488,Blonde,Poor,0
6,215.259,Reddish-Brown,Poor,0
16,197.621,Blonde with Dark Tips,Great,0
10,184.758,Blonde,Good,0
13,175.3,Blonde,Great,0
25,188.605,Black,Great,0
19,184.553,Blonde,Great,0
26,206.371,Sandy,Poor,0
11,182.204,Sandy,Good,0
26,229.213,Blonde with Dark Tips,Excelent,0
28,221.866,Dark Brown,Excelent,0
10,190.197,Sandy,Great,0
27,173.881,Sandy,Good,0
7,200.087,Black,Excelent,0
9,204.9,Blonde with Dark Tips,Great,0
1,177.547,Blonde with Dark Tips,Good,0
21,176.272,Blonde,Great,0
9,180.104,Blonde,Great,0
22,204.524,Reddish-Brown,Good,0
25,185.07,Blonde,Excelent,0
11,229.232,Blonde,Excelent,0
1,174.693,Blonde,Great,0
22,191.958,Blonde,Great,0
1,221.9,Blonde with Dark Tips,Excelent,0
4,198.844,Blonde,Excelent,0
15,196.118,Blonde,Great,0
11,185.667,Blonde,Excelent,0
21,215.451,Sandy,Excelent,0
17,197.927,Blonde,Good,0
5,207.855,Sandy,Good,0
9,208.414,Blonde,Excelent,0
28,208.937,Black,Poor,0
30,202.024,Sandy,Great,0
29,181.655,Blonde with Dark Tips,Great,0
21,202.192,Blonde,Excelent,0
29,182.757,Blonde,Poor,0
24,175.481,Blonde,Good,0
30,205.033,Blonde with Dark Tips,Great,0
22,194.305,Black,Great,0
3,219.709,Blonde with Dark Tips,Excelent,0
21,223.679,Sandy,Poor,0
28,201.953,Sandy,Excelent,0
19,181.321,Blonde with Dark Tips,Great,0
5,174.583,Blonde with Dark Tips,Great,0
16,189.482,Blonde with Dark Tips,Great,0
18,207.936,Blonde,Excelent,0
18,201.189,Blonde with Dark Tips,Poor,0
24,193.857,Reddish-Brown,Great,0
22,196.759,Blonde with Dark Tips,Great,0
8,185.637,Sandy,Excelent,0
30,172.719,Blonde,Excelent,0
6,177.151,Black,Great,0
21,215.362,Dark Brown,Great,0
6,192.111,Sandy,Great,0
13,217.094,Blonde,Good,0
12,216.725,Blonde with Dark Tips,Great,0
12,206.663,Blonde,Excelent,0
27,205.542,Blonde with Dark Tips,Great,0
22,190.314,Sandy,Great,0
20,186.205,Blonde,Poor,0
12,192.873,Blonde,Good,0
3,192.125,Black,Great,0
17,205.321,Reddish-Brown,Excelent,0
16,205.667,Blonde,Great,0
18,172.496,Blonde,Great,0
30,207.685,Reddish-Brown,Good,0
20,212.947,Blonde with Dark Tips,Great,0
25,223.408,Reddish-Brown,Good,0
7,214.34,Blonde,Great,0
19,181.683,Blonde with Dark Tips,Excelent,0
28,185.89,Blonde,Excelent,0
6,187.725,Sandy,Excelent,0
21,173.733,Blonde with Dark Tips,Great,0
29,207.318,Sandy,Poor,0
12,227.234,Blonde with Dark Tips,Great,0
7,178.872,Blonde,Great,0
1,201.696,Blonde with Dark Tips,Poor,0
22,185.092,Sandy,Excelent,0
7,227.443,Dark Brown,Great,0
25,178.697,Blonde with Dark Tips,Good,0
20,208.5,Blonde,Great,0
11,219.88,Black,Great,0
1,214.499,Blonde,Excelent,0
15,170.437,Sandy,Good,0
12,221.831,Black,Great,0
7,224.969,Blonde,Great,0
4,190.758,Blonde,Great,0
1,198.375,Blonde,Excelent,0
29,192.247,Blonde with Dark Tips,Poor,0
12,209.686,Blonde,Good,0
4,203.243,Black,Good,0
5,192.715,Black,Great,0
21,198.166,Blonde,Great,0
27,200.867,Sandy,Great,0
14,186.149,Blonde,Good,0
13,193.912,Sandy,Great,0
13,215.877,Blonde with Dark Tips,Great,0
30,176.978,Blonde with Dark Tips,Great,0
19,170.12,Blonde,Great,0
18,178.394,Sandy,Great,0
23,200.218,Dark Brown,Poor,0
9,221.14,Reddish-Brown,Excelent,0
16,214.888,Blonde,Good,0
30,176.582,Blonde,Great,0
11,208.001,Blonde,Good,0
9,203.711,Black,Great,0
21,223.773,Blonde with Dark Tips,Good,0
18,185.012,Blonde,Good,0
13,195.019,Reddish-Brown,Poor,0
23,206.437,Reddish-Brown,Great,0
26,189.063,Blonde,Excelent,0
26,207.785,Reddish-Brown,Great,0
7,180.119,Black,Great,0
14,226.717,Blonde,Good,0
25,206.477,Dark Brown,Great,0
29,199.756,Sandy,Good,0
3,180.148,Dark Brown,Good,0
13,215.856,Blonde with Dark Tips,Great,0
13,226.28,Blonde,Excelent,0
20,225.448,Blonde with Dark Tips,Good,0
7,217.517,Blonde with Dark Tips,Great,0
13,225.531,Reddish-Brown,Excelent,0
24,191.365,Blonde with Dark Tips,Great,0
12,185.225,Sandy,Good,0
25,219.208,Sandy,Excelent,0
26,216.463,Blonde with Dark Tips,Great,0
22,222.19,Black,Great,0
7,187.174,Reddish-Brown,Good,0
14,171.845,Sandy,Good,0
6,225.895,Dark Brown,Great,0
19,179.058,Blonde,Great,0
21,174.099,Blonde,Good,0
9,178.229,Black,Good,0
4,190.711,Blonde,Excelent,0
14,205.677,Reddish-Brown,Poor,0
22,214.64,Black,Good,0
17,211.611,Sandy,Excelent,0
27,182.094,Black,Excelent,0
27,187.124,Dark Brown,Great,0
6,174.632,Blonde with Dark Tips,Excelent,0
17,210.472,Blonde,Excelent,0
1,187.375,Sandy,Good,0
26,228.285,Blonde,Good,0
8,177.737,Blonde with Dark Tips,Excelent,0
25,208.879,Blonde with Dark Tips,Poor,0
2,204.575,Black,Poor,0
2,197.735,Blonde,Poor,0
13,192.06,Blonde with Dark Tips,Good,0
8,204.138,Reddish-Brown,Good,0
15,178.906,Blonde,Great,0
30,224.059,Blonde with Dark Tips,Good,0
8,204.282,Sandy,Excelent,0
16,218.666,Blonde,Great,0
9,215.847,Sandy,Good,0
9,187.437,Blonde with Dark Tips,Good,0
27,170.566,Sandy,Great,0
3,183.934,Blonde with Dark Tips,Great,0
29,187.566,Sandy,Great,0
19,212.468,Blonde,Excelent,0
14,212.086,Reddish-Brown,Good,0
10,189.146,Sandy,Good,0
13,196.081,Blonde with Dark Tips,Good,0
29,201.03,Sandy,Excelent,0
7,228.882,Blonde with Dark Tips,Poor,0
5,196.209,Dark Brown,Excelent,0
5,227.774,Blonde with Dark Tips,Excelent,0
15,207.581,Dark Brown,Good,0
29,220.451,Blonde,Good,0
23,179.654,Blonde,Good,0
12,216.49,Dark Brown,Great,1
13,222.483,Sandy,Excelent,0
16,184.826,Blonde,Good,0
30,220.614,Blonde,Great,0
9,218.222,Blonde,Good,0
9,184.924,Blonde with Dark Tips,Good,0
13,210.884,Sandy,Good,0
24,218.316,Sandy,Excelent,0
10,224.696,Blonde,Great,0
24,202.484,Sandy,Excelent,0
6,200.326,Blonde,Poor,0
2,197.681,Blonde with Dark Tips,Great,0
19,183.886,Blonde,Great,0
28,170.176,Blonde with Dark Tips,Excelent,0
6,182.915,Dark Brown,Good,0
19,181.236,Blonde with Dark Tips,Excelent,0
27,221.746,Black,Poor,0
21,222.297,Blonde,Excelent,0
15,170.178,Sandy,Great,0
11,179.579,Black,Great,0
12,185.116,Dark Brown,Excelent,0
12,180.018,Sandy,Good,0
3,182.455,Dark Brown,Good,0
22,198.444,Black,Poor,0
12,226.824,Sandy,Good,0
2,188.735,Black,Great,0
5,187.556,Sandy,Good,0
30,208.615,Blonde with Dark Tips,Great,0
2,198.127,Blonde,Great,0
24,213.348,Blonde,Excelent,0
17,196.646,Blonde with Dark Tips,Excelent,0
29,177.017,Blonde,Good,0
6,185.021,Sandy,Great,0
29,218.236,Sandy,Great,0
4,211.258,Dark Brown,Excelent,0
8,220.851,Dark Brown,Good,0
30,228.78,Blonde,Great,0
9,170.927,Reddish-Brown,Excelent,0
16,228.526,Sandy,Good,0
2,186.361,Sandy,Great,0
8,217.494,Sandy,Great,0
3,183.023,Blonde,Excelent,0
28,193.479,Blonde,Excelent,0
1,173.778,Blonde with Dark Tips,Great,0
17,229.044,Blonde,Excelent,0
8,198.335,Sandy,Excelent,0
15,188.674,Sandy,Good,0
6,221.268,Reddish-Brown,Poor,0
9,175.218,Dark Brown,Good,0
14,194.375,Reddish-Brown,Great,0
17,227.198,Blonde,Great,0
23,177.173,Sandy,Excelent,0
11,185.765,Sandy,Excelent,0
16,205.783,Blonde,Poor,0
8,227.403,Blonde,Excelent,0
26,220.07,Blonde,Great,0
2,183.448,Blonde,Excelent,0
14,188.027,Blonde with Dark Tips,Great,0
8,200.012,Blonde with Dark Tips,Good,0
19,171.151,Blonde,Poor,0
24,181.607,Sandy,Excelent,0
2,187.527,Blonde with Dark Tips,Great,0
11,206.635,Blonde,Excelent,0
13,172.038,Blonde,Great,0
18,193.649,Sandy,Good,0
28,215.502,Blonde with Dark Tips,Excelent,0
2,213.409,Blonde with Dark Tips,Great,0
25,187.209,Blonde with Dark Tips,Good,0
30,207.147,Sandy,Great,0
4,226.44,Blonde,Excelent,0
23,200.431,Blonde with Dark Tips,Great,0
19,226.487,Blonde with Dark Tips,Great,0
2,174.958,Blonde,Good,0
17,196.092,Blonde with Dark Tips,Excelent,0
4,206.902,Sandy,Excelent,0
18,207.336,Sandy,Excelent,0
10,190.974,Black,Great,0
18,215.586,Dark Brown,Excelent,0
26,177.062,Blonde,Good,0
6,179.575,Blonde,Great,0
9,194.622,Blonde with Dark Tips,Good,0
9,227.529,Blonde with Dark Tips,Great,0
6,211.393,Blonde,Great,0
23,182.068,Black,Excelent,0
8,209.452,Sandy,Great,0
25,217.666,Sandy,Great,0
2,171.685,Blonde,Good,0
11,177.774,Sandy,Excelent,0
20,214.833,Blonde with Dark Tips,Great,0
12,196.326,Reddish-Brown,Excelent,0
21,190.49,Reddish-Brown,Great,0
23,184.612,Blonde with Dark Tips,Great,0
15,178.529,Sandy,Poor,0
26,191.91,Reddish-Brown,Great,0
21,195.307,Sandy,Excelent,0
28,218.622,Blonde with Dark Tips,Great,0
1,200.189,Blonde with Dark Tips,Excelent,0
18,211.681,Blonde,Great,0
27,200.924,Dark Brown,Great,0
13,201.979,Black,Great,0
19,180.726,Dark Brown,Good,0
15,188.103,Blonde with Dark Tips,Great,0
8,225.838,Sandy,Great,0
7,221.566,Sandy,Good,0
11,222.015,Blonde,Excelent,0
8,194.766,Blonde with Dark Tips,Great,0
1,204.424,Blonde,Great,0
9,177.906,Dark Brown,Great,0
10,182.446,Blonde,Great,0
30,209.949,Blonde,Good,0
15,172.259,Blonde,Good,0
5,220.245,Sandy,Excelent,0
18,226.081,Blonde,Great,0
10,176.409,Blonde,Great,0
23,188.616,Sandy,Good,0
17,182.226,Blonde,Excelent,0
10,213.818,Blonde,Poor,0
29,227.214,Blonde,Poor,0
20,214.741,Black,Good,0
12,186.974,Blonde,Good,0
9,221.848,Sandy,Great,0
2,213.464,Blonde,Good,0
25,209.965,Blonde with Dark Tips,Excelent,0
21,183.601,Blonde,Excelent,0
13,218.147,Blonde with Dark Tips,Poor,0
30,204.657,Sandy,Good,0
20,214.568,Sandy,Excelent,0
4,191.437,Sandy,Great,0
30,178.901,Blonde with Dark Tips,Good,0
24,226.012,Blonde,Excelent,0
29,204.394,Reddish-Brown,Good,0
3,173.458,Sandy,Poor,0
25,222.795,Blonde,Excelent,0
22,218.784,Blonde,Good,0
30,176.963,Blonde with Dark Tips,Great,0
5,226.691,Blonde with Dark Tips,Great,0
5,222.398,Blonde with Dark Tips,Excelent,0
8,204.348,Reddish-Brown,Poor,0
22,229.672,Dark Brown,Great,0
3,185.758,Black,Excelent,0
18,203.967,Black,Excelent,0
6,191.719,Reddish-Brown,Good,0
2,191.234,Blonde,Great,0
8,174.226,Blonde with Dark Tips,Excelent,0
2,172.138,Sandy,Good,0
11,196.916,Dark Brown,Great,0
2,179.395,Black,Poor,0
3,180.49,Dark Brown,Good,0
8,179.923,Blonde,Good,0
25,177.229,Reddish-Brown,Excelent,0
10,228.241,Reddish-Brown,Excelent,0
21,199.248,Dark Brown,Excelent,0
21,204.267,Blonde,Great,0
17,208.854,Blonde,Great,0
27,223.033,Blonde,Poor,0
21,197.178,Dark Brown,Great,0
22,183.559,Blonde,Excelent,0
1,208.261,Dark Brown,Great,0
29,184.043,Reddish-Brown,Good,0
14,199.328,Blonde,Poor,0
29,202.333,Dark Brown,Good,0
15,180.169,Dark Brown,Great,0
27,208.388,Black,Good,0
21,188.934,Dark Brown,Excelent,0
30,225.024,Reddish-Brown,Great,0
20,184.282,Dark Brown,Good,0
20,226.526,Sandy,Poor,0
28,175.709,Sandy,Poor,0
26,191.982,Dark Brown,Good,0
21,222.948,Blonde,Great,0
25,185.893,Blonde,Great,0
30,217.558,Blonde,Good,0
8,172.361,Blonde,Great,0
11,214.985,Blonde with Dark Tips,Good,0
2,209.53,Black,Great,0
24,221.797,Black,Excelent,0
5,173.374,Blonde with Dark Tips,Good,0
3,194.132,Sandy,Good,0
11,217.473,Dark Brown,Poor,0
23,188.842,Sandy,Good,0
21,201.271,Blonde,Great,0
11,222.436,Sandy,Excelent,0
9,222.884,Blonde,Good,0
5,203.863,Reddish-Brown,Excelent,0
19,181.532,Blonde,Good,0
22,203.905,Blonde,Great,0
21,171.282,Blonde with Dark Tips,Good,0
2,212.358,Sandy,Good,0
20,220.695,Dark Brown,Poor,0
6,172.08,Sandy,Poor,0
24,184.806,Reddish-Brown,Poor,0
23,221.876,Blonde,Good,0
6,204.312,Blonde,Great,0
21,216.848,Dark Brown,Poor,0
9,212.096,Sandy,Great,0
30,182.955,Blonde,Great,0
6,193.768,Dark Brown,Poor,0
14,189.773,Black,Excelent,0
5,211.102,Blonde,Great,0
22,194.254,Blonde,Great,0
5,222.078,Blonde with Dark Tips,Excelent,0
10,170.732,Black,Great,0
3,212.754,Blonde,Great,0
8,178.924,Dark Brown,Good,0
13,192.055,Black,Good,0
10,206.476,Dark Brown,Good,0
5,186.482,Blonde,Good,0
8,191.677,Blonde with Dark Tips,Great,0
29,191.356,Dark Brown,Great,0
13,187.317,Blonde with Dark Tips,Great,0
3,172.58,Blonde,Poor,0
3,220.963,Blonde with Dark Tips,Good,0
20,175.158,Black,Excelent,0
29,175.993,Sandy,Poor,0
29,206.594,Black,Excelent,0
26,203.709,Sandy,Poor,0
12,187.346,Black,Great,0
6,186.657,Blonde,Great,0
28,203.785,Sandy,Good,0
7,197.452,Blonde,Great,0
28,209.035,Reddish-Brown,Great,0
19,199.214,Blonde,Good,0
10,229.97,Blonde with Dark Tips,Excelent,0
27,198.148,Blonde,Great,0
11,219.987,Sandy,Excelent,0
28,195.719,Blonde with Dark Tips,Good,0
19,185.002,Sandy,Excelent,0
7,223.93,Sandy,Great,0
12,212.528,Blonde,Good,0
12,218.665,Blonde,Poor,0
29,203.171,Sandy,Great,0
3,180.357,Blonde with Dark Tips,Great,0
